time,x
0,544
540,540
1080,540
1624,544
2216,592
2716,500
3264,548
3828,564
4376,548
4868,492
5144,276
5488,344
5912,424
6612,700
7176,564
7728,552
8284,556
8840,556
9392,552
9944,552
10488,544
11032,544
11572,540
12120,548
12660,540
13200,540
13740,540
14280,540
14816,536
15356,540
15892,536
16432,540
16972,540
17516,544
18060,544
18600,540
19136,536
19692,556
20232,540
20780,548
21332,552
21880,548
22436,556
22988,552
23536,548
24092,556
24652,560
25204,552
25764,560
26324,560
26880,556
27436,556
28000,564
28556,556
29116,560
29676,560
30232,556
30836,604
31344,508
31900,556
32452,552
33008,556
33568,560
34124,556
34688,564
35244,556
35796,552
36360,564
36912,552
37472,560
38028,556
38584,556
39140,556
39700,560
40252,552
40816,564
41372,556
41936,564
42480,544
43032,552
43372,340
43644,272
44140,496
44664,524
45224,560
45804,580
46296,492
46836,540
47368,532
47900,532
48432,532
48968,536
49492,524
50020,528
50544,524
51072,528
51596,524
52120,524
52640,520
53684,1044
54712,1028
55228,516
55796,568
56256,460
56772,516
57288,516
57800,512
58312,512
58828,516
59336,508
59848,512
60364,516
60868,504
61380,512
61888,508
62404,516
62912,508
63424,512
63936,512
64448,512
64960,512
65472,512
65988,516
66500,512
67012,512
67532,520
68044,512
68556,512
69072,516
69580,508
70096,516
70612,516
71124,512
71636,512
72152,516
72668,516
73172,504
73692,520
74256,564
74720,464
75240,520
75752,512
76268,516
76784,516
77304,520
77816,512
78336,520
78856,520
79368,512
79888,520
80408,520
80920,512
81160,240
81436,276
81956,520
82468,512
82984,516
83500,516
84016,516
84528,512
85044,516
85560,516
86072,512
86588,516
87104,516
87620,516
88136,516
88652,516
89160,508
89728,568
90248,520
90712,464
91272,560
91740,468
92260,520
92772,512
93288,516
93808,520
94372,564
94844,472
95412,568
95884,472
96400,516
96920,520
97444,524
97960,516
98480,520
99004,524
99520,516
100040,520
100564,524
101080,516
101600,520
102120,520
102684,564
103160,476
103680,520
104248,568
105288,1040
105760,472
106280,520
106800,520
107328,528
107848,520
108372,524
108900,528
109420,520
109948,528
110472,524
110996,524
111520,524
112048,528
112572,524
113096,524
113612,516
114184,572
114660,476
115180,520
115704,524
116276,572
116748,472
117272,524
117800,528
118320,520
118844,524
119368,524
119892,524
120416,524
120940,524
121468,528
121988,520
122512,524
123036,524
123564,528
124080,516
124652,572
125180,528
125644,464
126172,528
126688,516
