time,x
0,576
564,564
1132,568
1704,572
2268,564
2840,572
3404,564
3976,572
4544,568
5112,568
5676,564
6240,564
6808,568
7420,612
7932,512
8500,568
9064,564
9636,572
10200,564
10768,568
11332,564
11904,572
12472,568
13040,568
13664,624
14184,520
14752,568
15324,572
15892,568
16464,572
17032,568
17652,620
18172,520
18736,564
19308,572
19868,560
20436,568
21008,572
21576,568
22148,572
22716,568
23280,564
23844,564
24400,556
24956,556
25508,552
26064,556
26664,600
27164,500
27720,556
28272,552
28820,548
29380,560
29940,560
30496,556
31060,564
31676,616
32184,508
32748,564
33360,612
33872,512
34436,564
35000,564
35564,564
36124,560
36684,560
37248,564
37864,616
38368,504
38932,564
39492,560
40052,560
40672,620
41188,516
41748,560
42316,568
42884,568
43448,564
44012,564
44584,572
45152,568
45724,572
46348,624
46868,520
47436,568
48012,576
48584,572
49152,568
49732,580
50352,620
50872,520
51436,564
52016,580
52588,572
53160,572
53736,576
54308,572
54880,572
55460,580
56036,576
