time,x
0,576
580,580
1156,576
1732,576
2312,580
2884,572
3464,580
4036,572
4664,628
5192,528
5776,584
6364,588
6956,592
7540,584
8172,632
8704,532
9284,580
9864,580
10436,572
11008,572
11584,576
12160,576
12732,572
13312,580
13892,580
14468,576
15056,588
15636,580
16216,580
16804,588
17440,636
17968,528
18560,592
19144,584
19728,584
20312,584
20900,588
21484,584
22064,580
22656,592
23236,580
23816,580
24448,632
24980,532
25556,576
26144,588
26728,584
27312,584
27896,584
28476,580
29052,576
29640,588
30228,588
30808,580
31380,572
31980,600
