time,x,y
0,1160,0
504,504,0
1056,552,0
1612,556,0
2168,556,1
2728,560,1
3292,564,1
3856,564,1
4468,612,1
4984,516,1
5552,568,1
6120,568,1
7248,1128,0
7816,568,0
8380,564,0
8944,564,0
9508,564,0
10072,564,0
10644,572,1
11208,564,1
11780,572,1
12356,576,1
12972,616,1
13488,516,1
14056,568,1
14624,568,1
15188,564,0
15756,568,0
16328,572,0
16896,568,0
17460,564,0
18036,576,0
18608,572,0
19184,576,0
19756,572,0
20328,572,0
20804,476,0
21476,672,0
22048,572,0
22620,572,0
23188,568,0
23756,568,0
24320,564,0
24884,564,0
25448,564,0
26008,560,0
26568,560,0
27128,560,0
28244,1116,0
28800,556,0
29356,556,0
29912,556,0
30464,552,0
31020,556,0
31580,560,0
32140,560,0
33264,1124,0
33836,572,0
34408,572,0
34972,564,0
35548,576,0
36124,576,0
37264,1140,0
37836,572,0
38404,568,0
38968,564,0
39532,564,0
40096,564,0
40660,564,0
41216,556,0
41780,564,0
42296,516,0
42896,600,0
43468,572,0
44056,588,0
44632,576,0
45208,576,0
45788,580,1
46372,584,1
46960,588,1
47548,588,1
48140,592,1
48788,648,1
49320,532,1
49904,584,1
50488,584,1
51072,584,1
51648,576,0
52224,576,0
52796,572,0
53368,572,0
53936,568,0
54504,568,0
55072,568,0
55640,568,0
56200,560,0
56772,572,0
57336,564,0
57900,564,0
58468,568,0
59032,564,0
59600,568,0
60164,564,0
60780,616,0
61352,572,0
61872,520,0
62440,568,0
63004,564,0
63576,572,0
64148,572,0
64768,620,0
65344,576,0
65864,520,0
66432,568,0
67004,572,0
67572,568,0
68140,568,0
69272,1132,0
69844,572,0
70408,564,1
70968,560,1
71588,620,1
72100,512,1
72664,564,1
73228,564,1
73792,564,1
74356,564,0
74916,560,0
75476,560,0
76036,560,0
76596,560,0
