time,x
0,1160
504,504
1056,552
1612,556
2168,556
2728,560
3292,564
3856,564
4468,612
4984,516
5552,568
6120,568
7248,1128
7816,568
8380,564
8944,564
9508,564
10072,564
10644,572
11208,564
11780,572
12356,576
12972,616
13488,516
14056,568
14624,568
15188,564
15756,568
16328,572
16896,568
17460,564
18036,576
18608,572
19184,576
19756,572
20328,572
20804,476
21476,672
22048,572
22620,572
23188,568
23756,568
24320,564
24884,564
25448,564
26008,560
26568,560
27128,560
28244,1116
28800,556
29356,556
29912,556
30464,552
31020,556
31580,560
32140,560
33264,1124
33836,572
34408,572
34972,564
35548,576
36124,576
37264,1140
37836,572
38404,568
38968,564
39532,564
40096,564
40660,564
41216,556
41780,564
42296,516
42896,600
43468,572
44056,588
44632,576
45208,576
45788,580
46372,584
46960,588
47548,588
48140,592
48788,648
49320,532
49904,584
50488,584
51072,584
51648,576
52224,576
52796,572
53368,572
53936,568
54504,568
55072,568
55640,568
56200,560
56772,572
57336,564
57900,564
58468,568
59032,564
59600,568
60164,564
60780,616
61352,572
61872,520
62440,568
63004,564
63576,572
64148,572
64768,620
65344,576
65864,520
66432,568
67004,572
67572,568
68140,568
69272,1132
69844,572
70408,564
70968,560
71588,620
72100,512
72664,564
73228,564
73792,564
74356,564
74916,560
75476,560
76036,560
76596,560
