time,x,y
0,900,0
808,808,0
1664,856,0
2520,856,0
3372,852,0
4212,840,0
5092,880,0
5936,844,0
6724,788,0
7616,892,0
8404,788,0
9252,848,0
10092,840,0
10940,848,0
11788,848,0
12680,892,0
13468,788,0
14316,848,0
15168,852,0
16020,852,0
16864,844,0
17696,832,0
18524,828,0
19412,888,0
20244,832,0
21072,828,0
21896,824,0
22668,772,0
23492,824,0
24320,828,0
25152,832,0
25984,832,0
26820,836,1
27644,824,1
28480,836,1
29364,884,1
30164,800,1
30992,828,1
31832,840,1
32676,844,1
33508,832,0
34396,888,0
35224,828,0
36064,840,0
36848,784,0
37668,820,0
38496,828,1
39328,832,1
40152,824,1
41024,872,1
41804,780,1
42620,816,1
43456,836,1
44284,828,0
45156,872,0
45972,816,0
46736,764,0
47368,632,0
47684,316,0
48376,692,0
49196,820,0
50008,812,0
50828,820,0
51640,812,0
52448,808,0
53256,808,0
54072,816,0
54900,828,0
55716,816,0
56536,820,0
57356,820,0
58188,832,0
59012,824,0
59828,816,0
60652,824,0
61480,828,0
62300,820,0
63112,812,0
63936,824,0
64760,824,0
65580,820,0
66440,860,0
67260,820,0
68076,816,0
68832,756,0
69656,824,1
70488,832,1
71320,832,1
72196,876,1
72964,768,1
73784,820,1
74608,824,1
75424,816,1
76252,828,1
77084,832,1
77956,872,1
78724,768,1
79544,820,1
80364,820,1
81184,820,1
82060,876,1
82832,772,1
83644,812,1
84456,812,1
85272,816,1
86100,828,0
86920,820,0
87780,860,0
88604,824,0
89416,812,0
90276,860,0
91128,852,0
92024,896,0
92864,840,0
93664,800,0
94556,892,0
95392,836,0
