time,x
0,568
568,568
1140,572
1704,564
2268,564
2836,568
3408,572
3972,564
4540,568
5100,560
5668,568
6236,568
6796,560
7368,572
7936,568
8496,560
9068,572
9640,572
10252,612
10772,520
11340,568
11908,568
12480,572
13044,564
13616,572
14188,572
14756,568
15328,572
15896,568
16468,572
17036,568
17612,576
18176,564
18788,612
19300,512
19856,556
20416,560
20976,560
21528,552
22084,556
22640,556
23196,556
23800,604
24308,508
24868,560
25424,556
25988,564
26552,564
27108,556
27676,568
28244,568
28808,564
29376,568
29944,568
30508,564
31080,572
31648,568
32212,564
32780,568
33344,564
33908,564
34476,568
35040,564
35604,564
36172,568
36736,564
37304,568
37872,568
38432,560
38996,564
39560,564
40172,612
40680,508
41248,568
41812,564
42376,564
42940,564
43504,564
44072,568
44636,564
45200,564
45768,568
46336,568
46900,564
47464,564
48036,572
48604,568
49164,560
49732,568
50300,568
50864,564
51428,564
51992,564
