time,x,y
0,528,0
528,528,0
1052,524,0
1580,528,0
2104,524,1
2624,520,1
3152,528,1
3676,524,1
4196,520,1
4776,580,1
5252,476,1
5776,524,1
6304,528,1
6832,528,1
7352,520,1
7884,532,1
8408,524,0
8932,524,0
9456,524,0
9984,528,0
10508,524,0
11032,524,0
11560,528,0
12084,524,0
12608,524,0
13136,528,0
13660,524,0
14180,520,0
14716,536,0
15244,528,0
15768,524,0
16296,528,0
16824,528,0
17352,528,0
17880,528,0
18408,528,0
18932,524,0
19460,528,0
19988,528,0
20512,524,0
21044,532,0
21572,528,1
22092,520,1
22624,532,1
23148,524,1
23672,524,1
24252,580,1
24724,472,1
25252,528,1
25784,532,1
26312,528,1
26844,532,1
27376,532,0
27908,532,0
28436,528,0
28976,540,0
29508,532,0
30044,536,0
30580,536,0
31116,536,0
31644,528,0
32180,536,0
32716,536,0
33252,536,0
33788,536,0
34328,540,0
34868,540,0
35404,536,0
35944,540,0
36484,540,0
37016,532,0
37552,536,0
38096,544,0
38636,540,0
39132,496,0
39720,588,0
40268,548,0
40808,540,0
41356,548,0
41896,540,0
42436,540,0
42980,544,0
43524,544,0
44064,540,0
44608,544,0
45164,556,0
45712,548,0
46260,548,0
46816,556,0
47372,556,0
47920,548,0
48476,556,0
49032,556,0
49584,552,0
50136,552,0
50692,556,0
51240,548,0
51792,552,0
52344,552,0
52892,548,0
53444,552,0
53992,548,0
54536,544,0
55084,548,0
55636,552,0
56184,548,0
56728,544,0
57284,556,0
57836,552,0
58384,548,0
58940,556,0
59496,556,0
60052,556,0
60600,548,0
61160,560,0
61712,552,0
62264,552,0
62820,556,0
63372,552,0
63924,552,0
64480,556,0
65036,556,0
65584,548,0
66140,556,0
66700,560,0
67252,552,0
67808,556,1
68364,556,1
68912,548,1
69468,556,1
70024,556,1
70572,548,1
71124,552,1
71680,556,1
72284,604,1
72788,504,1
73344,556,1
73896,552,1
74448,552,1
75000,552,1
75556,556,1
76104,548,1
76656,552,0
77200,544,0
77748,548,0
78300,552,0
78848,548,0
79396,548,0
79944,548,0
80500,556,0
81052,552,0
81604,552,0
82160,556,0
82712,552,0
83268,556,1
83824,556,1
84372,548,1
84928,556,1
85480,552,1
86028,548,1
86632,604,1
87128,496,1
87676,548,1
88204,528,1
88772,568,1
89316,544,1
89864,548,1
90416,552,1
90960,544,0
91512,552,0
92068,556,0
92612,544,0
93164,552,0
93716,552,0
94264,548,0
94812,548,0
95364,552,0
95908,544,0
96460,552,0
97012,552,0
97564,552,0
98112,548,0
98664,552,0
99212,548,0
99768,556,0
100324,556,0
100880,556,0
101432,552,0
101984,552,0
102544,560,0
103100,556,0
103652,552,0
104208,556,0
104764,556,0
105312,548,0
105864,552,0
106420,556,0
106976,556,0
107532,556,0
108092,560,0
108648,556,0
