time,x,y
0,892,0
880,880,0
1772,892,0
2664,892,0
3608,944,0
4456,848,0
5344,888,0
6280,936,0
7124,844,0
8044,920,0
8868,824,0
9756,888,0
10624,868,0
11496,872,1
12364,868,1
13232,868,1
14092,860,1
15020,928,1
15840,820,1
16704,864,1
17564,860,1
18440,876,1
19316,876,1
20184,868,1
21064,880,0
21920,856,0
22784,864,0
23660,876,0
24532,872,0
25400,868,0
26260,860,0
27148,888,0
28028,880,0
28908,880,0
29780,872,0
30660,880,0
31528,868,0
32400,872,0
33280,880,0
34144,864,0
35008,864,1
35868,860,1
36732,864,1
37584,852,1
38444,860,1
39316,872,1
40224,908,1
41052,828,1
41924,872,1
42796,872,1
43712,916,1
44528,816,1
45396,868,1
46268,872,1
47148,880,0
48040,892,0
48924,884,0
49460,536,0
49780,320,0
50624,844,0
51488,864,0
51764,276,0
52352,588,0
53256,904,0
54064,808,1
54916,852,1
55776,860,1
56688,912,1
57500,812,1
58360,860,1
59232,872,1
60100,868,1
60976,876,0
61864,888,0
62592,728,0
63324,732,0
63460,136,0
63620,160,0
64388,768,0
64584,196,0
64848,264,0
65356,508,0
66216,860,0
66416,200,0
66576,160,0
66788,212,0
67936,1148,0
68672,736,0
68796,124,0
69272,476,0
69680,408,0
69968,288,0
70576,608,0
70896,320,0
71476,580,0
72364,888,0
73276,912,0
73508,232,0
74192,684,0
74408,216,0
74704,296,0
75036,332,0
76036,1000,0
77172,1136,0
77360,188,0
77868,508,0
78084,216,0
78432,348,0
78760,328,0
79668,908,0
80584,916,0
81500,916,0
81748,248,0
82296,548,0
82416,120,0
83004,588,0
83324,320,0
83520,196,0
83868,348,0
83956,88,0
84372,416,0
85124,752,0
85932,808,0
86944,1012,0
87852,908,0
88700,848,0
89268,568,0
89428,160,0
89628,200,0
90064,436,0
90180,116,0
90548,368,0
90828,280,0
90932,104,0
91208,276,0
91388,180,0
92264,876,0
93136,872,0
94024,888,0
94908,884,0
95784,876,0
96180,396,0
96660,480,0
97148,488,0
97536,388,0
98416,880,0
99308,892,0
100204,896,0
101096,892,0
101988,892,0
102312,324,0
102848,536,0
103468,620,0
103516,48,0
104532,1016,0
105436,904,0
106304,868,0
106736,432,0
107040,304,0
107248,208,0
108108,860,0
108656,548,0
108868,212,0
108976,108,0
109880,904,0
110784,904,0
111700,916,0
112644,944,0
113368,724,0
113480,112,0
114364,884,0
