time,x
0,600
588,588
1184,596
1780,596
2376,596
2964,588
3560,596
4156,596
4752,596
5344,592
5932,588
6516,584
7108,592
7696,588
8296,600
8944,648
9484,540
10076,592
10680,604
11280,600
11876,596
12476,600
13068,592
13664,596
14260,596
14856,596
15448,592
16040,592
16692,652
17236,544
17828,592
18424,596
19024,600
19676,652
20212,536
20816,604
21420,604
22024,604
22684,660
23240,556
23852,612
24456,604
25064,608
25716,652
26264,548
26916,652
27464,548
28064,600
28712,648
29252,540
29900,648
30440,540
31036,596
31692,656
32240,548
32832,592
33436,604
34032,596
34680,648
35224,544
35824,600
36424,600
37020,596
37612,592
38208,596
38808,600
39460,652
40004,544
40604,600
41200,596
41796,596
42392,596
43044,652
43584,540
44180,596
44768,588
45360,592
45952,592
46548,596
47136,588
47724,588
48308,584
48900,592
49488,588
50080,592
50720,640
51308,588
51844,536
52432,588
53024,592
