time,x,y
0,216,0
392,392,0
944,552,0
1500,556,0
2000,500,0
3156,1156,0
3712,556,0
4264,552,0
4764,500,0
5364,600,0
5920,556,0
6476,556,0
7016,540,0
7576,560,0
8132,556,0
8636,504,0
9244,608,0
9744,500,0
10348,604,0
10904,556,0
11464,560,0
12016,552,0
12572,556,0
13128,556,0
13636,508,0
14244,608,0
14748,504,0
15356,608,0
15908,552,0
16472,564,0
17020,548,0
17580,560,0
18140,560,0
18700,560,0
19264,564,0
19820,556,0
20376,556,0
20944,568,0
21500,556,0
22008,508,0
22612,604,0
23168,556,0
23732,564,0
25400,1668,0
25960,560,0
26512,552,0
27016,504,0
27624,608,0
28128,504,0
28740,612,0
29300,560,0
29800,500,0
30408,608,0
30920,512,0
31528,608,0
32024,496,0
32636,612,0
33148,512,0
33704,556,0
34308,604,0
34812,504,0
35364,552,0
35972,608,0
36472,500,0
37024,552,0
37580,556,1
38140,560,1
38696,556,1
39296,600,1
39804,508,1
40360,556,1
40924,564,1
41480,556,0
42600,1120,0
43164,564,0
43776,612,0
44284,508,0
44840,556,0
45404,564,0
45960,556,0
46516,556,0
47128,612,0
47640,512,0
48808,1168,0
49368,560,0
49936,568,0
51616,1680,0
52176,560,0
52744,568,0
53300,556,0
54984,1684,0
55540,556,0
56612,1072,0
57172,560,0
57788,616,0
58348,560,0
58860,512,0
59420,560,0
60028,608,0
60584,556,0
61152,568,0
61652,500,0
62268,616,0
62824,556,0
63384,560,0
63944,560,0
64512,568,0
65020,508,0
65628,608,0
66140,512,0
66752,612,0
67040,288,0
67304,264,0
67808,504,0
68416,608,0
68976,560,0
69528,552,0
70036,508,0
70644,608,0
71144,500,0
71752,608,0
72312,560,0
72872,560,0
73424,552,0
73980,556,0
74540,560,0
75048,508,0
76216,1168,0
76728,512,0
77340,612,0
77896,556,0
78456,560,0
78964,508,0
79576,612,0
80632,1056,0
81196,564,0
81752,556,0
82304,552,0
82908,604,0
83408,500,0
83972,564,0
84572,600,0
85124,552,0
85680,556,0
86192,512,0
86796,604,0
87300,504,0
87904,604,0
88412,508,0
89044,632,0
89580,536,0
90140,560,0
90708,568,0
91212,504,0
91816,604,0
92368,552,0
92928,560,0
93488,560,0
94044,556,0
94596,552,0
95156,560,0
95720,564,0
96276,556,0
96832,556,0
97392,560,0
97960,568,0
98516,556,0
99072,556,0
99584,512,0
100152,568,0
100760,608,0
101316,556,0
101824,508,0
102440,616,0
102996,556,0
103552,556,0
104064,512,0
104676,612,0
105180,504,0
105740,560,0
106304,564,0
106356,52,0
106916,560,0
107420,504,0
107984,564,0
108548,564,0
109164,616,0
109672,508,0
110232,560,0
110800,568,0
111060,260,0
111364,304,0
111920,556,0
112056,136,0
112484,428,0
113056,572,0
113660,604,0
114168,508,0
114728,560,0
115296,568,0
115856,560,0
116468,612,0
117032,564,0
117548,516,0
118152,604,0
118664,512,0
119284,620,0
119848,564,0
120408,560,0
120972,564,0
121540,568,0
122048,508,0
122660,612,0
123220,560,0
123784,564,0
124340,556,0
125460,1120,0
126024,564,0
126532,508,0
127144,612,0
127656,512,0
128272,616,0
128832,560,0
129396,564,0
129964,568,0
130524,560,0
131032,508,0
131600,568,0
132168,568,0
132772,604,0
133336,564,0
133900,564,0
134460,560,0
135020,560,0
135588,568,0
136156,568,0
136664,508,0
137224,560,0
137788,564,0
138404,616,0
138960,556,0
139520,560,0
140088,568,0
140652,564,0
141160,508,0
141776,616,0
142292,516,0
142848,556,0
143464,616,0
144036,572,0
144596,560,0
145668,1072,0
146232,564,0
146840,608,0
147352,512,0
147916,564,0
148484,568,0
149084,600,0
149652,568,0
150168,516,0
150780,612,0
151340,560,0
151904,564,0
152476,572,0
152980,504,0
153596,616,0
154164,568,0
154684,520,0
155292,608,0
155860,568,0
156432,572,0
156992,560,0
157556,564,0
158072,516,0
158688,616,0
159200,512,0
159808,608,0
160372,564,0
160944,572,0
161452,508,0
162076,624,0
162640,564,0
163204,564,0
163768,564,0
164332,564,0
164896,564,0
165460,564,0
166024,564,0
166592,568,0
167088,496,0
167720,632,0
168284,564,0
168856,572,0
169416,560,0
170544,1128,0
171108,564,0
171676,568,0
172184,508,0
172796,612,0
173364,568,0
173924,560,0
174436,512,0
175044,608,0
175612,568,0
176728,1116,0
177244,516,0
177860,616,0
178424,564,0
178932,508,0
179548,616,0
180108,560,0
180668,560,0
181180,512,0
181796,616,0
182356,560,0
182916,560,0
183424,508,0
184040,616,0
184596,556,0
185100,504,0
185712,612,0
186280,568,0
186836,556,0
187392,556,0
188516,1124,0
189072,556,0
189632,560,0
190196,564,0
190704,508,0
191316,612,0
191876,560,0
192396,520,0
193008,612,0
193568,560,0
194080,512,0
194648,568,0
195208,560,0
195768,560,0
196380,612,0
196896,516,0
197500,604,0
198060,560,0
198568,508,0
199688,1120,0
200248,560,0
200860,612,0
201416,556,0
201972,556,0
202532,560,0
203100,568,0
203652,552,0
204212,560,0
204776,564,0
205340,564,0
205892,552,0
206456,564,0
207020,564,0
207584,564,0
208708,1124,0
209224,516,0
209832,608,0
210388,556,0
210952,564,0
211516,564,0
212076,560,0
212636,560,0
213200,564,0
213764,564,0
214320,556,0
214880,560,0
215448,568,0
216012,564,0
216568,556,0
217128,560,0
217700,572,0
218208,508,0
218820,612,0
219380,560,0
219944,564,0
220504,560,0
221064,560,0
221572,508,0
222744,1172,0
223252,508,0
223816,564,0
224428,612,0
224936,508,0
225500,564,0
226064,564,0
226624,560,0
227232,608,0
227744,512,0
228312,568,0
228924,612,0
229436,512,0
230000,564,0
230568,568,0
231128,560,0
231692,564,0
232260,568,0
232828,568,0
233384,556,0
233952,568,0
234520,568,0
235128,608,0
235692,564,0
236204,512,0
236824,620,0
237384,560,0
237896,512,0
238508,612,0
239072,564,0
239628,556,0
240132,504,0
240752,620,0
241312,560,0
241816,504,0
242432,616,0
242996,564,0
243556,560,0
244124,568,0
244692,568,0
245260,568,0
246392,1132,0
246968,576,0
247532,564,0
248096,564,0
248668,572,0
249236,568,0
249792,556,0
250296,504,0
250912,616,0
251468,556,0
252020,552,0
252580,560,0
253136,556,0
253688,552,0
254252,564,0
254808,556,0
255368,560,0
255924,556,0
256484,560,0
257044,560,0
257600,556,0
258672,1072,0
259240,568,0
259848,608,0
260408,560,0
260972,564,0
261532,560,0
262088,556,0
262652,564,0
263764,1112,0
264268,504,0
264876,608,0
265432,556,0
265988,556,0
266544,556,0
267104,560,0
267656,552,0
268216,560,0
268776,560,0
269340,564,0
269896,556,0
270456,560,0
271020,564,0
271576,556,0
272088,512,0
272704,616,0
273264,560,0
273824,560,0
274388,564,0
274952,564,0
275516,564,0
276076,560,0
276636,560,0
277148,512,0
277756,608,0
278320,564,0
278884,564,0
279440,556,0
279948,508,0
280556,608,0
281116,560,0
281672,556,0
282236,564,0
282800,564,0
283364,564,0
283920,556,0
284484,564,0
285048,564,0
285616,568,0
286744,1128,0
287312,568,0
287884,572,0
288448,564,0
289012,564,0
289584,572,0
290152,568,0
290720,568,0
291288,568,0
291860,572,0
292420,560,0
292992,572,0
293564,572,0
294128,564,0
294692,564,0
295260,568,0
295832,572,0
296396,564,0
296960,564,0
297480,520,0
298100,620,0
298668,568,0
299804,1136,0
300372,568,0
300936,564,0
301504,568,0
302076,572,0
302644,568,0
303160,516,0
303784,624,0
304304,520,0
304920,616,0
305492,572,0
306064,572,0
306632,568,0
307148,516,0
307764,616,0
308284,520,0
308900,616,0
309464,564,0
310032,568,0
310596,564,0
311156,560,0
311668,512,0
312288,620,0
312848,560,0
313408,560,0
313972,564,0
314540,568,0
315096,556,0
315660,564,0
316168,508,0
316784,616,0
317344,560,0
317908,564,0
318164,256,0
318472,308,0
319032,560,0
319592,560,0
320160,568,0
320664,504,0
321272,608,0
321836,564,0
322404,568,0
322912,508,0
323472,560,0
324092,620,0
324652,560,0
325160,508,0
325772,612,0
326336,564,0
326892,556,0
327456,564,0
328016,560,0
328576,560,0
329132,556,0
329640,508,0
330256,616,0
330808,552,0
331316,508,0
331928,612,0
332492,564,0
333048,556,0
333608,560,0
334128,520,0
334740,612,0
335300,560,0
335868,568,0
336432,564,0
336992,560,0
337560,568,0
338124,564,0
338688,564,0
339252,564,0
339812,560,0
340380,568,0
340944,564,0
341500,556,0
342064,564,0
342624,560,0
343184,560,0
343744,560,0
344312,568,0
344872,560,0
345436,564,0
345996,560,0
346572,576,0
347136,564,0
347696,560,0
348268,572,0
348832,564,0
349396,564,0
349956,560,0
350528,572,0
351096,568,0
351604,508,0
352172,568,0
352788,616,0
353348,560,0
353908,560,0
354468,560,0
355036,568,0
355596,560,0
356156,560,0
356724,568,0
357288,564,0
357844,556,0
358408,564,0
358924,516,0
359536,612,0
360096,560,0
360668,572,0
361184,516,0
361796,612,0
362364,568,0
362932,568,0
363500,568,0
364060,560,0
364572,512,0
365188,616,0
365744,556,0
366300,556,0
366860,560,0
367376,516,0
367984,608,0
368544,560,0
369056,512,0
369668,612,0
370176,508,0
370784,608,0
371300,516,0
371908,608,0
372464,556,0
373020,556,0
373584,564,0
374140,556,0
374700,560,0
375268,568,0
375828,560,0
376348,520,0
376920,572,0
377484,564,0
378048,564,0
378668,620,0
379192,524,0
379804,612,0
380372,568,0
380944,572,0
381512,568,0
382072,560,0
382640,568,0
383208,568,0
383772,564,0
384340,568,0
384852,512,0
385472,620,0
386032,560,0
386600,568,0
387168,568,0
387732,564,0
388292,560,0
388808,516,0
389428,620,0
389992,564,0
390556,564,0
391124,568,0
391684,560,0
392196,512,0
392804,608,0
393316,512,0
393920,604,0
394436,516,0
395048,612,0
395608,560,0
396168,560,0
396680,512,0
397292,612,0
397800,508,0
398360,560,0
398972,612,0
399520,548,0
400084,564,0
400640,556,0
401200,560,0
401744,544,0
402304,560,0
402860,556,0
403408,548,0
403964,556,0
404516,552,0
405072,556,0
405620,548,0
406176,556,0
406732,556,0
407284,552,0
407836,552,0
408344,508,0
408948,604,0
409500,552,0
410056,556,0
410568,512,0
411168,600,0
411668,500,0
412220,552,0
412832,612,0
413384,552,0
413936,552,0
414444,508,0
415052,608,0
415552,500,0
416112,560,0
416676,564,0
417220,544,0
417788,568,0
418348,560,0
418912,564,0
419472,560,0
420024,552,0
420640,616,1
421212,572,1
421728,516,1
422344,616,1
422904,560,1
423468,564,1
424032,564,1
424600,568,0
425156,556,0
425720,564,0
426224,504,0
426840,616,0
427352,512,0
427960,608,0
428460,500,0
429068,608,0
429624,556,0
430180,556,0
430732,552,0
431232,500,0
431840,608,0
432396,556,0
432948,552,0
433448,500,0
434000,552,0
434604,604,0
435160,556,0
435712,552,0
436216,504,0
436816,600,0
437320,504,0
437928,608,0
438432,504,0
439032,600,0
439584,552,0
440140,556,0
440696,556,0
441812,1116,0
442316,504,0
442928,612,0
443432,504,0
444036,604,0
444596,560,0
445156,560,0
445712,556,0
446220,508,0
446824,604,0
447384,560,0
448500,1116,0
449008,508,0
449612,604,0
450176,564,0
450732,556,0
451236,504,0
451852,616,0
452356,504,0
452912,556,0
453524,612,0
454076,552,0
454632,556,0
455192,560,0
455748,556,0
456300,552,0
456856,556,0
457412,556,0
457972,560,0
458524,552,0
459084,560,0
459648,564,0
460204,556,0
460760,556,0
461324,564,0
461884,560,0
462392,508,0
463000,608,0
463564,564,0
464124,560,0
464680,556,0
465236,556,0
465796,560,0
466356,560,0
467464,1108,0
468020,556,0
468580,560,0
469128,548,0
469684,556,0
470240,556,0
470800,560,0
471348,548,0
472460,1112,0
473012,552,0
473560,548,0
474112,552,0
474668,556,0
475216,548,0
475768,552,0
476324,556,0
476872,548,0
477368,496,0
477968,600,0
478520,552,0
479016,496,0
479564,548,0
480164,600,0
480712,548,0
481212,500,0
481764,552,0
482368,604,0
482864,496,0
483416,552,0
483972,556,0
484520,548,0
485072,552,0
485624,552,0
486176,552,0
486720,544,0
487820,1100,0
488416,596,0
488964,548,0
489460,496,0
490060,600,0
490600,540,0
491096,496,0
491648,552,0
492244,596,0
492788,544,0
493336,548,0
493708,372,0
494428,720,0
494980,552,0
495480,500,0
496076,596,0
496252,176,0
496624,372,0
497172,548,0
497724,552,0
498268,544,0
498820,552,0
499372,552,0
499916,544,0
500456,540,0
501004,548,0
501552,548,0
502092,540,0
502584,492,0
503188,604,0
503732,544,0
504272,540,0
504820,548,0
505372,552,0
505916,544,0
506412,496,0
506964,552,0
507568,604,0
508112,544,0
508612,500,0
509160,548,0
509760,600,0
510256,496,0
510800,544,0
511408,608,0
511948,540,0
512496,548,0
513048,552,0
513596,548,0
514132,536,0
514680,548,0
515228,548,0
515772,544,0
516260,488,0
516860,600,0
517404,544,0
517604,200,0
518492,888,0
518980,488,0
519588,608,0
520136,548,0
520684,548,0
521236,552,0
521780,544,0
522272,492,0
522884,612,0
523384,500,0
523980,596,0
524532,552,0
525624,1092,0
526176,552,0
526660,484,0
527260,600,0
527752,492,0
528884,1132,0
529384,500,0
529968,584,0
530512,544,0
531056,544,0
531596,540,0
532132,536,0
532676,544,0
533220,544,0
533756,536,0
534252,496,0
534852,600,0
535392,540,0
535888,496,0
536436,548,0
537040,604,0
537588,548,0
