time,x
0,216
392,392
944,552
1500,556
2000,500
3156,1156
3712,556
4264,552
4764,500
5364,600
5920,556
6476,556
7016,540
7576,560
8132,556
8636,504
9244,608
9744,500
10348,604
10904,556
11464,560
12016,552
12572,556
13128,556
13636,508
14244,608
14748,504
15356,608
15908,552
16472,564
17020,548
17580,560
18140,560
18700,560
19264,564
19820,556
20376,556
20944,568
21500,556
22008,508
22612,604
23168,556
23732,564
25400,1668
25960,560
26512,552
27016,504
27624,608
28128,504
28740,612
29300,560
29800,500
30408,608
30920,512
31528,608
32024,496
32636,612
33148,512
33704,556
34308,604
34812,504
35364,552
35972,608
36472,500
37024,552
37580,556
38140,560
38696,556
39296,600
39804,508
40360,556
40924,564
41480,556
42600,1120
43164,564
43776,612
44284,508
44840,556
45404,564
45960,556
46516,556
47128,612
47640,512
48808,1168
49368,560
49936,568
51616,1680
52176,560
52744,568
53300,556
54984,1684
55540,556
56612,1072
57172,560
57788,616
58348,560
58860,512
59420,560
60028,608
60584,556
61152,568
61652,500
62268,616
62824,556
63384,560
63944,560
64512,568
65020,508
65628,608
66140,512
66752,612
67040,288
67304,264
67808,504
68416,608
68976,560
69528,552
70036,508
70644,608
71144,500
71752,608
72312,560
72872,560
73424,552
73980,556
74540,560
75048,508
76216,1168
76728,512
77340,612
77896,556
78456,560
78964,508
79576,612
80632,1056
81196,564
81752,556
82304,552
82908,604
83408,500
83972,564
84572,600
85124,552
85680,556
86192,512
86796,604
87300,504
87904,604
88412,508
89044,632
89580,536
90140,560
90708,568
91212,504
91816,604
92368,552
92928,560
93488,560
94044,556
94596,552
95156,560
95720,564
96276,556
96832,556
97392,560
97960,568
98516,556
99072,556
99584,512
100152,568
100760,608
101316,556
101824,508
102440,616
102996,556
103552,556
104064,512
104676,612
105180,504
105740,560
106304,564
106356,52
106916,560
107420,504
107984,564
108548,564
109164,616
109672,508
110232,560
110800,568
111060,260
111364,304
111920,556
112056,136
112484,428
113056,572
113660,604
114168,508
114728,560
115296,568
115856,560
116468,612
117032,564
117548,516
118152,604
118664,512
119284,620
119848,564
120408,560
120972,564
121540,568
122048,508
122660,612
123220,560
123784,564
124340,556
125460,1120
126024,564
126532,508
127144,612
127656,512
128272,616
128832,560
129396,564
129964,568
130524,560
131032,508
131600,568
132168,568
132772,604
133336,564
133900,564
134460,560
135020,560
135588,568
136156,568
136664,508
137224,560
137788,564
138404,616
138960,556
139520,560
140088,568
140652,564
141160,508
141776,616
142292,516
142848,556
143464,616
144036,572
144596,560
145668,1072
146232,564
146840,608
147352,512
147916,564
148484,568
149084,600
149652,568
150168,516
150780,612
151340,560
151904,564
152476,572
152980,504
153596,616
154164,568
154684,520
155292,608
155860,568
156432,572
156992,560
157556,564
158072,516
158688,616
159200,512
159808,608
160372,564
160944,572
161452,508
162076,624
162640,564
163204,564
163768,564
164332,564
164896,564
165460,564
166024,564
166592,568
167088,496
167720,632
168284,564
168856,572
169416,560
170544,1128
171108,564
171676,568
172184,508
172796,612
173364,568
173924,560
174436,512
175044,608
175612,568
176728,1116
177244,516
177860,616
178424,564
178932,508
179548,616
180108,560
180668,560
181180,512
181796,616
182356,560
182916,560
183424,508
184040,616
184596,556
185100,504
185712,612
186280,568
186836,556
187392,556
188516,1124
189072,556
189632,560
190196,564
190704,508
191316,612
191876,560
192396,520
193008,612
193568,560
194080,512
194648,568
195208,560
195768,560
196380,612
196896,516
197500,604
198060,560
198568,508
199688,1120
200248,560
200860,612
201416,556
201972,556
202532,560
203100,568
203652,552
204212,560
204776,564
205340,564
205892,552
206456,564
207020,564
207584,564
208708,1124
209224,516
209832,608
210388,556
210952,564
211516,564
212076,560
212636,560
213200,564
213764,564
214320,556
214880,560
215448,568
216012,564
216568,556
217128,560
217700,572
218208,508
218820,612
219380,560
219944,564
220504,560
221064,560
221572,508
222744,1172
223252,508
223816,564
224428,612
224936,508
225500,564
226064,564
226624,560
227232,608
227744,512
228312,568
228924,612
229436,512
230000,564
230568,568
231128,560
231692,564
232260,568
232828,568
233384,556
233952,568
234520,568
235128,608
235692,564
236204,512
236824,620
237384,560
237896,512
238508,612
239072,564
239628,556
240132,504
240752,620
241312,560
241816,504
242432,616
242996,564
243556,560
244124,568
244692,568
245260,568
246392,1132
246968,576
247532,564
248096,564
248668,572
249236,568
249792,556
250296,504
250912,616
251468,556
252020,552
252580,560
253136,556
253688,552
254252,564
254808,556
255368,560
255924,556
256484,560
257044,560
257600,556
258672,1072
259240,568
259848,608
260408,560
260972,564
261532,560
262088,556
262652,564
263764,1112
264268,504
264876,608
265432,556
265988,556
266544,556
267104,560
267656,552
268216,560
268776,560
269340,564
269896,556
270456,560
271020,564
271576,556
272088,512
272704,616
273264,560
273824,560
274388,564
274952,564
275516,564
276076,560
276636,560
277148,512
277756,608
278320,564
278884,564
279440,556
279948,508
280556,608
281116,560
281672,556
282236,564
282800,564
283364,564
283920,556
284484,564
285048,564
285616,568
286744,1128
287312,568
287884,572
288448,564
289012,564
289584,572
290152,568
290720,568
291288,568
291860,572
292420,560
292992,572
293564,572
294128,564
294692,564
295260,568
295832,572
296396,564
296960,564
297480,520
298100,620
298668,568
299804,1136
300372,568
300936,564
301504,568
302076,572
302644,568
303160,516
303784,624
304304,520
304920,616
305492,572
306064,572
306632,568
307148,516
307764,616
308284,520
308900,616
309464,564
310032,568
310596,564
311156,560
311668,512
312288,620
312848,560
313408,560
313972,564
314540,568
315096,556
315660,564
316168,508
316784,616
317344,560
317908,564
318164,256
318472,308
319032,560
319592,560
320160,568
320664,504
321272,608
321836,564
322404,568
322912,508
323472,560
324092,620
324652,560
325160,508
325772,612
326336,564
326892,556
327456,564
328016,560
328576,560
329132,556
329640,508
330256,616
330808,552
331316,508
331928,612
332492,564
333048,556
333608,560
334128,520
334740,612
335300,560
335868,568
336432,564
336992,560
337560,568
338124,564
338688,564
339252,564
339812,560
340380,568
340944,564
341500,556
342064,564
342624,560
343184,560
343744,560
344312,568
344872,560
345436,564
345996,560
346572,576
347136,564
347696,560
348268,572
348832,564
349396,564
349956,560
350528,572
351096,568
351604,508
352172,568
352788,616
353348,560
353908,560
354468,560
355036,568
355596,560
356156,560
356724,568
357288,564
357844,556
358408,564
358924,516
359536,612
360096,560
360668,572
361184,516
361796,612
362364,568
362932,568
363500,568
364060,560
364572,512
365188,616
365744,556
366300,556
366860,560
367376,516
367984,608
368544,560
369056,512
369668,612
370176,508
370784,608
371300,516
371908,608
372464,556
373020,556
373584,564
374140,556
374700,560
375268,568
375828,560
376348,520
376920,572
377484,564
378048,564
378668,620
379192,524
379804,612
380372,568
380944,572
381512,568
382072,560
382640,568
383208,568
383772,564
384340,568
384852,512
385472,620
386032,560
386600,568
387168,568
387732,564
388292,560
388808,516
389428,620
389992,564
390556,564
391124,568
391684,560
392196,512
392804,608
393316,512
393920,604
394436,516
395048,612
395608,560
396168,560
396680,512
397292,612
397800,508
398360,560
398972,612
399520,548
400084,564
400640,556
401200,560
401744,544
402304,560
402860,556
403408,548
403964,556
404516,552
405072,556
405620,548
406176,556
406732,556
407284,552
407836,552
408344,508
408948,604
409500,552
410056,556
410568,512
411168,600
411668,500
412220,552
412832,612
413384,552
413936,552
414444,508
415052,608
415552,500
416112,560
416676,564
417220,544
417788,568
418348,560
418912,564
419472,560
420024,552
420640,616
421212,572
421728,516
422344,616
422904,560
423468,564
424032,564
424600,568
425156,556
425720,564
426224,504
426840,616
427352,512
427960,608
428460,500
429068,608
429624,556
430180,556
430732,552
431232,500
431840,608
432396,556
432948,552
433448,500
434000,552
434604,604
435160,556
435712,552
436216,504
436816,600
437320,504
437928,608
438432,504
439032,600
439584,552
440140,556
440696,556
441812,1116
442316,504
442928,612
443432,504
444036,604
444596,560
445156,560
445712,556
446220,508
446824,604
447384,560
448500,1116
449008,508
449612,604
450176,564
450732,556
451236,504
451852,616
452356,504
452912,556
453524,612
454076,552
454632,556
455192,560
455748,556
456300,552
456856,556
457412,556
457972,560
458524,552
459084,560
459648,564
460204,556
460760,556
461324,564
461884,560
462392,508
463000,608
463564,564
464124,560
464680,556
465236,556
465796,560
466356,560
467464,1108
468020,556
468580,560
469128,548
469684,556
470240,556
470800,560
471348,548
472460,1112
473012,552
473560,548
474112,552
474668,556
475216,548
475768,552
476324,556
476872,548
477368,496
477968,600
478520,552
479016,496
479564,548
480164,600
480712,548
481212,500
481764,552
482368,604
482864,496
483416,552
483972,556
484520,548
485072,552
485624,552
486176,552
486720,544
487820,1100
488416,596
488964,548
489460,496
490060,600
490600,540
491096,496
491648,552
492244,596
492788,544
493336,548
493708,372
494428,720
494980,552
495480,500
496076,596
496252,176
496624,372
497172,548
497724,552
498268,544
498820,552
499372,552
499916,544
500456,540
501004,548
501552,548
502092,540
502584,492
503188,604
503732,544
504272,540
504820,548
505372,552
505916,544
506412,496
506964,552
507568,604
508112,544
508612,500
509160,548
509760,600
510256,496
510800,544
511408,608
511948,540
512496,548
513048,552
513596,548
514132,536
514680,548
515228,548
515772,544
516260,488
516860,600
517404,544
517604,200
518492,888
518980,488
519588,608
520136,548
520684,548
521236,552
521780,544
522272,492
522884,612
523384,500
523980,596
524532,552
525624,1092
526176,552
526660,484
527260,600
527752,492
528884,1132
529384,500
529968,584
530512,544
531056,544
531596,540
532132,536
532676,544
533220,544
533756,536
534252,496
534852,600
535392,540
535888,496
536436,548
537040,604
537588,548
538140,552
538692,552
539244,552
539740,496
540284,544
540888,604
541436,548
541976,540
542524,548
543072,548
543616,544
544160,544
544708,548
545264,556
545800,536
546348,548
546852,504
547404,552
548000,596
548500,500
549104,604
549652,548
550196,544
550744,548
551292,548
551836,544
552384,548
552932,548
553480,548
554024,544
554576,552
555124,548
555676,552
556216,540
556716,500
557272,556
557860,588
558408,548
558908,500
559456,548
559996,540
560536,540
561088,552
561680,592
562176,496
562776,600
563276,500
563816,540
564416,600
564968,552
565516,548
566012,496
566612,600
567164,552
568256,1092
568804,548
569296,492
569892,596
570384,492
570980,596
571520,540
572060,540
572600,540
573140,540
573672,532
574164,492
574752,588
575292,540
575824,532
576372,548
576908,536
577448,540
577988,540
578536,548
579084,548
579624,540
580172,548
580672,500
581280,608
581824,544
582872,1048
583428,556
584024,596
584572,548
585124,552
585676,552
586224,548
586720,496
587272,552
587828,556
588428,600
588980,552
589488,508
590048,560
590648,600
591208,560
591768,560
592324,556
592884,560
593392,508
593952,560
594556,604
595116,560
595616,500
596228,612
596780,552
597896,1116
598452,556
599004,552
599512,508
600124,612
600684,560
601236,552
601796,560
602308,512
602904,596
603460,556
604020,560
604576,556
604808,232
605132,324
605684,552
606240,556
606792,552
607896,1104
608400,504
608948,548
609500,552
610100,600
610604,504
611200,596
611700,500
612248,548
612804,556
613896,1092
614500,604
615048,548
615592,544
616088,496
616688,600
617236,548
617784,548
618324,540
618868,544
619416,548
619956,540
620448,492
621040,592
621588,548
622084,496
622676,592
623220,544
623768,548
624320,552
624864,544
625408,544
625956,548
626504,548
627044,540
627584,540
628076,492
628672,596
629208,536
629748,540
630284,536
630828,544
631316,488
631900,584
632440,540
632984,544
633472,488
634060,588
634556,496
635148,592
635688,540
636228,540
636768,540
637316,548
637856,540
638400,544
638936,536
639432,496
640028,596
640564,536
641052,488
641644,592
642184,540
642720,536
643256,536
643792,536
644332,540
644864,532
645400,536
645936,536
646420,484
647004,584
647488,484
648024,536
648612,588
649144,532
649628,484
650164,536
650700,536
651236,536
651772,536
652308,536
652844,536
653428,584
653912,484
654448,536
655036,588
655520,484
656100,580
656636,536
657164,528
657692,528
658176,484
658756,580
659284,528
659812,528
660292,480
660876,584
661348,472
661932,584
662460,528
662944,484
663472,528
664004,532
664584,580
665072,488
665612,540
666148,536
666680,532
667212,532
667752,540
668288,536
668820,532
669900,1080
670436,536
670968,532
671504,536
672044,540
672576,532
673108,532
673640,532
674176,536
674704,528
675232,528
675768,536
676304,536
676840,536
677908,1068
678448,540
678980,532
679572,592
680064,492
680608,544
681148,540
681688,540
682228,540
682772,544
683316,544
683856,540
684452,596
684988,536
685536,548
686076,540
686616,540
687156,540
687704,548
688248,544
688788,540
689332,544
689880,548
690360,480
690956,596
691448,492
692044,596
692588,544
693128,540
693668,540
694212,544
694760,548
695296,536
695836,540
696932,1096
697468,536
698012,544
698556,544
699104,548
699652,548
700196,544
700748,552
701292,544
701844,552
702340,496
702932,592
703428,496
704028,600
704520,492
705112,592
705664,552
706208,544
706752,544
707296,544
707848,552
708352,504
708948,596
709496,548
710052,556
710556,504
711104,548
711704,600
712260,556
712816,556
713364,548
713864,500
714472,608
715016,544
715568,552
716120,552
716676,556
717224,548
717776,552
718328,552
718884,556
719376,492
719984,608
720488,504
721088,600
721636,548
722140,504
722744,604
723292,548
723848,556
724360,512
724956,596
725508,552
726060,552
726620,560
727120,500
727684,564
728236,552
728844,608
729964,1120
730464,500
731072,608
731584,512
732028,444
732176,148
732688,512
733296,608
733852,556
734364,512
734964,600
735464,500
736012,548
736372,360
736616,244
736864,248
737120,256
737376,256
737664,288
738212,548
738376,164
738760,384
739308,548
739856,548
740464,608
740964,500
741512,548
742056,544
742604,548
743148,544
743688,540
744232,544
744772,540
745308,536
745844,536
746072,228
746384,312
746920,536
747508,588
747992,484
748532,540
749068,536
749600,532
750136,536
750676,540
751216,540
751752,536
752292,540
752832,540
753384,552
753920,536
754512,592
755004,492
755600,596
756148,548
