time,x,y
0,1056,0
532,532,0
1064,532,0
1596,532,0
2124,528,1
2656,532,1
3196,540,1
3724,528,1
4308,584,1
4792,484,1
5324,532,1
5856,532,1
6396,540,1
6924,528,1
7460,536,0
7996,536,0
8536,540,0
9068,532,0
9600,532,1
10140,540,1
10676,536,1
11208,532,1
11792,584,1
12280,488,1
12820,540,1
13348,528,1
13884,536,1
14424,540,1
14956,532,1
15540,584,1
16028,488,1
16560,532,1
17092,532,1
17632,540,1
18168,536,0
18696,528,0
19240,544,0
19780,540,0
20312,532,0
20852,540,0
21400,548,0
21936,536,0
22476,540,0
23024,548,1
23568,544,1
24104,536,1
24652,548,1
25244,592,1
25736,492,1
26280,544,1
26828,548,1
27372,544,1
27916,544,1
28464,548,1
29004,540,1
29592,588,1
30084,492,1
30632,548,1
31168,536,1
31756,588,1
32252,496,1
32796,544,1
33336,540,1
33876,540,1
34420,544,0
34964,544,0
36048,1084,0
36592,544,0
37132,540,0
37672,540,0
