time,x
0,584
584,584
1176,592
1764,588
2344,580
2928,584
3520,592
4104,584
4684,580
5276,592
5916,640
6452,536
7040,588
7636,596
8224,588
8816,592
9408,592
10004,596
10592,588
11192,600
11792,600
12384,592
13036,652
13584,548
14180,596
14772,592
15364,592
15948,584
16540,592
17128,588
17716,588
18304,588
18892,588
19484,592
20072,588
20660,588
21248,588
21828,580
22428,600
23024,596
23616,592
24216,600
24808,592
25400,592
25996,596
26580,584
27168,588
27760,592
28340,580
28924,584
29512,588
30096,584
30680,584
31268,588
31908,640
32484,576
33028,544
33608,580
34196,588
34784,588
35372,588
35956,584
36540,584
37120,580
37704,584
38292,588
39460,1168
40044,584
40636,592
41212,576
41800,588
42384,584
42960,576
43544,584
44124,580
44704,580
45284,580
45916,632
46444,528
47028,584
47612,584
48192,580
48776,584
49360,584
49944,584
50528,584
51116,588
51700,584
52280,580
53448,1168
54028,580
54608,580
55188,580
55768,580
56352,584
56928,576
57508,580
58088,580
58664,576
59240,576
59820,580
60396,576
60972,576
61556,584
62136,580
62716,580
63304,588
63940,636
64476,536
65064,588
65648,584
66232,584
66828,596
67416,588
68000,584
68592,592
69180,588
69764,584
70348,584
70936,588
71516,580
72104,588
72684,580
73272,588
74436,1164
75024,588
75608,584
76188,580
