time,x,y
0,804,0
804,804,0
1620,816,0
2432,812,0
3216,784,0
3996,780,0
4768,772,0
5556,788,0
6368,812,0
7200,832,0
8044,844,0
8888,844,0
9724,836,0
10528,804,0
11308,780,0
12092,784,0
12868,776,0
13652,784,0
14456,804,0
15264,808,0
16068,804,0
16868,800,0
17648,780,0
18444,796,0
19228,784,0
20024,796,0
20824,800,0
21620,796,0
22372,752,0
23136,764,0
23884,748,0
24648,764,0
25408,760,0
26224,816,0
27072,848,0
27944,872,0
28812,868,0
29680,868,0
30556,876,0
31412,856,0
32192,780,0
32964,772,0
34456,1492,0
35180,724,0
35912,732,0
36656,744,0
37360,704,0
38112,752,0
38864,752,0
39632,768,0
40416,784,0
41208,792,0
41992,784,0
42764,772,0
43548,784,0
44320,772,0
45080,760,0
45824,744,0
46540,716,0
47272,732,0
47968,696,0
48664,696,0
49352,688,0
50048,696,0
50732,684,0
51396,664,0
52052,656,0
52716,664,0
53380,664,0
54064,684,0
54780,716,0
55540,760,0
56272,732,0
57044,772,0
57784,740,0
58524,740,0
59260,736,0
60000,740,0
60736,736,0
61464,728,0
62188,724,0
62932,744,0
63664,732,0
64416,752,0
65152,736,0
65924,772,0
66700,776,0
67468,768,0
68224,756,0
68964,740,0
69684,720,0
70388,704,0
71084,696,0
71776,692,0
72468,692,0
73156,688,0
73840,684,0
74520,680,0
75196,676,0
75876,680,0
76556,680,0
77240,684,0
77920,680,0
78588,668,0
79268,680,0
79932,664,0
80588,656,0
81260,672,0
81900,640,0
82520,620,0
83156,636,0
83796,640,0
84444,648,0
85104,660,0
85760,656,0
86408,648,0
87056,648,0
87696,640,1
88332,636,1
88960,628,1
89608,648,1
90204,596,1
90824,620,1
91440,616,1
92060,620,1
92680,620,1
93300,620,0
93920,620,0
94536,616,0
95152,616,0
95768,616,0
96384,616,0
97004,620,0
97628,624,0
98256,628,0
98876,620,0
99500,624,0
100132,632,0
100764,632,0
101388,624,0
102012,624,0
102632,620,1
103252,620,1
103876,624,1
104504,628,1
105152,648,1
105756,604,1
106384,628,1
107008,624,1
107636,628,1
108256,620,0
108872,616,0
109492,620,0
110104,612,0
110716,612,0
111320,604,0
111924,604,0
112528,604,0
113128,600,0
113732,604,0
114336,604,0
114940,604,0
115548,608,0
116164,616,0
116784,620,0
117392,608,0
117984,592,0
118592,608,0
119200,608,0
119812,612,0
120432,620,0
120952,520,0
121744,792,0
122432,688,0
123120,688,0
123792,672,0
124464,672,0
125124,660,0
125784,660,0
126452,668,0
127124,672,0
127796,672,1
128460,664,1
129116,656,1
129792,676,1
130400,608,1
131036,636,1
131676,640,1
132324,648,0
133000,676,0
133700,700,0
134400,700,0
135104,704,0
135812,708,0
136528,716,0
137240,712,0
137932,692,0
138624,692,0
139308,684,0
139976,668,0
140640,664,0
141292,652,0
141948,656,0
142596,648,0
143236,640,0
143868,632,0
144504,636,0
145140,636,0
145772,632,1
146400,628,1
147024,624,1
147652,628,1
148296,644,1
148892,596,1
149508,616,1
150132,624,1
150756,624,1
151384,628,1
152028,644,1
152624,596,1
153240,616,1
153852,612,1
154464,612,1
155072,608,1
155672,600,1
156272,600,0
156868,596,0
157456,588,0
158044,588,0
158632,588,0
