time,x
0,608
656,656
1312,656
1964,652
2624,660
3284,660
3932,648
4592,660
5248,656
5900,652
6556,656
7212,656
7864,652
8516,652
9168,652
9868,700
10468,600
11120,652
11768,648
12420,652
13064,644
13712,648
14408,696
16940,2532
17592,652
18284,692
18888,604
19532,644
19776,244
20184,408
20880,696
21484,604
21772,288
22140,368
23452,1312
24112,660
24768,656
25424,656
26080,656
26784,704
27448,664
28112,664
28776,664
30760,1984
31408,648
32008,600
32708,700
33348,640
33940,592
34632,692
35228,596
35748,520
36524,776
37172,648
37876,704
38476,600
39120,644
39776,656
40424,648
41076,652
41724,648
42360,636
43008,648
43652,644
44292,640
44932,640
45576,644
46216,640
46856,640
47496,640
48136,640
48776,640
49420,644
50060,640
50708,648
51348,640
51996,648
52640,644
53300,660
53952,652
54600,648
55300,700
55900,600
56552,652
57196,644
57896,700
58488,592
59124,636
59760,636
60392,632
61020,628
61656,636
62284,628
62904,620
63536,632
64160,624
64796,636
65424,628
66048,624
66680,632
67364,684
67944,580
68564,620
70444,1880
71068,624
71684,616
72304,620
72920,616
73532,612
74144,612
74772,628
75464,692
76072,608
76736,664
77392,656
78052,660
78772,720
79376,604
80040,664
