time,x
0,652
648,648
1296,648
1940,644
2592,652
3240,648
3888,648
4536,648
5224,688
5824,600
6476,652
7124,648
7772,648
8472,700
9072,600
9716,644
10360,644
11000,640
11636,636
12272,636
12912,640
13548,636
14232,684
14824,592
15464,640
16100,636
16744,644
17384,640
18024,640
18660,636
19292,632
19924,632
20556,632
21240,684
21824,584
22456,632
23088,632
23716,628
24344,628
24972,628
25596,624
26264,668
26832,568
27444,612
28060,616
28668,608
29284,616
29892,608
30508,616
31128,620
31744,616
32364,620
32984,620
33604,620
34272,668
34844,572
35464,620
36084,620
36704,620
37328,624
37944,616
38564,620
39180,616
39804,624
40424,620
41052,628
41672,620
42296,624
42924,628
43552,628
44184,632
44824,640
45464,640
46104,640
46744,640
47388,644
48028,640
