time,x,y
0,540,0
532,532,0
1068,536,0
1604,536,0
2140,536,0
2668,528,0
3200,532,0
3728,528,1
4264,536,1
4788,524,1
5360,572,1
5836,476,1
6364,528,1
6884,520,1
7404,520,0
7924,520,0
8500,576,0
9020,520,0
9540,520,0
10016,476,0
10540,524,0
11060,520,0
11584,524,0
12112,528,0
12640,528,0
13164,524,0
13688,524,0
14220,532,0
14752,532,0
15276,524,0
15812,536,0
16352,540,1
16888,536,1
17416,528,1
17952,536,1
18540,588,1
19028,488,1
19564,536,1
20100,536,1
20640,540,1
21180,540,1
21716,536,0
22252,536,0
22792,540,0
23336,544,0
23872,536,0
24956,1084,0
25540,584,0
26036,496,0
26576,540,0
27124,548,0
27664,540,0
28208,544,0
28756,548,0
29852,1096,0
30400,548,0
30944,544,0
31492,548,0
32044,552,0
32592,548,0
33136,544,0
33688,552,0
34244,556,0
34792,548,0
35392,600,0
35948,556,0
36448,500,0
36992,544,0
37544,552,0
38096,552,0
38640,544,0
39184,544,0
39732,548,0
40276,544,0
40820,544,0
41364,544,0
41904,540,0
42448,544,0
42988,540,0
43532,544,0
44072,540,0
44616,544,0
45160,544,0
45700,540,0
46240,540,0
46784,544,0
47856,1072,0
48400,544,0
48932,532,0
49472,540,0
50012,540,0
50552,540,0
51100,548,0
51636,536,0
52176,540,0
52720,544,1
53260,540,1
53804,544,1
54388,584,1
54876,488,1
55420,544,1
55956,536,1
56492,536,1
57040,548,1
57576,536,0
58120,544,0
58664,544,1
59204,540,1
59744,540,1
60292,548,1
60828,536,1
61420,592,1
61912,492,1
62456,544,1
62988,532,1
63528,540,1
64068,540,1
64600,532,0
65136,536,0
65676,540,0
66212,536,0
66744,532,0
67288,544,0
67820,532,0
68364,544,0
68896,532,0
69436,540,0
69976,540,0
70512,536,0
71052,540,0
