time,x
0,608
608,608
1264,656
1460,196
1820,360
2424,604
3028,604
4236,1208
4832,596
5428,596
6036,608
6632,596
7240,608
7844,604
8456,612
9064,608
9724,660
10276,552
10940,664
12100,1160
12704,604
13368,664
13972,604
14580,608
15176,596
15724,548
16332,608
16932,600
17596,664
18152,556
18760,608
19364,604
19976,612
20588,612
21196,608
21812,616
22420,608
23084,664
23640,556
24244,604
24904,660
25460,556
26068,608
26668,600
27332,664
27936,604
29148,1212
29700,552
30312,612
30912,600
31568,656
32116,548
32732,616
33340,608
33944,604
34560,616
35228,668
35472,244
35836,364
36392,556
37004,612
37616,612
38224,608
40052,1828
40656,604
41264,608
41936,672
43148,1212
43704,556
44372,668
44916,544
45592,676
46144,552
46756,612
47372,616
47984,612
48604,620
49208,604
49828,620
50444,616
51120,676
51736,616
52288,552
52908,620
53584,676
54144,560
54756,612
55372,616
55988,616
56596,608
57208,612
57820,612
58436,616
59056,620
59672,616
60484,812
60916,432
61596,680
62212,616
62780,568
63396,616
64076,680
64640,564
65264,624
65884,620
67120,1236
67740,620
68360,620
68980,620
69604,624
70228,624
70844,616
71476,632
72100,624
72728,628
73352,624
73980,628
74612,632
75236,624
75872,636
76492,620
77116,624
77744,628
78432,688
78996,564
79496,500
79628,132
80260,632
80892,632
81572,680
82144,572
82836,692
83412,576
84088,676
84672,584
85304,632
86004,700
86560,556
87188,628
87812,624
88444,632
89072,628
89712,640
90336,624
90964,628
91600,636
92232,632
92856,624
93476,620
94088,612
94712,624
95328,616
95940,612
96608,668
97164,556
97788,624
98420,632
99036,616
99652,616
100284,632
100904,620
102160,1256
102772,612
103400,628
104024,624
104656,632
105268,612
105888,620
106512,624
107136,624
107756,620
108372,616
108988,616
109608,620
110224,616
110840,616
111464,624
112084,620
112700,616
113328,628
113952,624
114580,628
115208,628
115840,632
116472,632
117096,624
117728,632
118356,628
118984,628
119612,628
120236,624
120856,620
121480,624
121844,364
122100,256
122724,624
123348,624
123956,608
124632,676
125196,564
125816,620
126428,612
127044,616
127664,620
128288,624
128956,668
129520,564
130144,624
130768,624
131384,616
132008,624
132636,628
133260,624
133872,612
134496,624
135120,624
135748,628
136368,620
