time,x,y
0,672,0
560,560,0
1176,616,0
1804,628,0
2484,680,0
3052,568,0
3680,628,1
4308,628,1
4984,676,1
5556,572,1
6188,632,1
6816,628,1
7440,624,0
8072,632,0
8704,632,0
9956,1252,0
10580,624,0
11208,628,0
11832,624,0
12456,624,0
13088,632,0
14352,1264,0
14980,628,0
15616,636,0
16248,632,0
17512,1264,0
18144,632,0
18844,700,0
19408,564,0
20044,636,0
20676,632,0
21304,628,0
21936,632,0
22572,636,0
23204,632,0
23832,628,0
24464,632,0
25104,640,0
26432,1328,0
27016,584,0
27656,640,0
28292,636,0
28980,688,0
29620,640,0
30260,640,0
30836,576,0
31472,636,0
32112,640,0
33428,1316,0
34008,580,0
34648,640,0
35280,632,0
35736,456,0
36544,808,0
37176,632,0
37808,632,0
38436,628,0
39720,1284,0
40972,1252,0
41284,312,0
41472,188,0
42020,548,0
42384,364,0
42920,536,0
43492,572,0
44132,640,0
44348,216,0
44820,472,0
45392,572,0
46088,696,0
46724,636,0
47284,560,0
47728,444,0
47904,176,0
48532,628,0
49220,688,0
49840,620,0
50148,308,0
50412,264,0
50736,324,0
51096,360,0
51244,148,0
51668,424,0
52284,616,0
52916,632,0
53600,684,0
54224,624,0
54856,632,0
55476,620,0
56104,628,0
56732,628,0
57352,620,0
57988,636,0
58536,548,0
59160,624,0
59844,684,0
60412,568,0
61028,616,0
61652,624,0
62272,620,0
62896,624,0
63576,680,0
64148,572,0
65388,1240,0
65748,360,0
66020,272,0
66648,628,0
67272,624,0
67892,620,0
68520,628,0
68748,228,0
69148,400,0
70396,1248,0
71024,628,0
71644,620,0
72268,624,0
72896,628,0
73528,632,0
73748,220,0
74148,400,0
74836,688,0
75412,576,0
75764,352,0
76656,892,0
77372,716,0
77436,64,0
77808,372,0
77988,180,0
78624,636,0
79060,436,0
79188,128,0
79872,684,0
80448,576,0
81072,624,0
81696,624,0
82324,628,0
83016,692,0
83580,564,0
84204,624,0
84752,548,0
84840,88,0
85464,624,0
85756,292,0
85972,216,0
86096,124,0
86716,620,0
87352,636,0
87984,632,0
88608,624,0
89300,692,0
89860,560,0
90476,616,0
91164,688,0
91752,588,0
92368,616,0
92872,504,0
93348,476,0
93612,264,0
94284,672,0
94404,120,0
94628,224,0
94928,300,0
95156,228,0
95380,224,0
95560,180,0
95820,260,0
96184,364,0
97172,988,0
97704,532,0
98108,404,0
98676,568,0
98892,216,0
99692,800,0
99868,176,0
100200,332,0
100472,272,0
100648,176,0
101128,480,0
101752,624,0
102376,624,0
103004,628,0
103408,404,0
103580,172,0
103888,308,0
104248,360,0
104876,628,1
105500,624,1
106180,680,1
106756,576,1
107380,624,1
108004,624,1
108680,676,0
109304,624,0
109880,576,0
110552,672,0
110764,212,0
111120,356,0
111752,632,1
112376,624,1
113056,680,1
113612,556,1
114252,640,1
114872,620,1
115500,628,0
116120,620,0
116740,620,0
117420,680,0
117764,344,0
117988,224,0
118664,676,0
119288,624,0
119860,572,0
120484,624,0
121104,620,0
121728,624,0
122352,624,0
122976,624,0
123588,612,0
124268,680,0
124888,620,0
125520,632,0
126140,620,0
126764,624,0
127324,560,0
127948,624,0
128640,692,0
129268,628,0
129896,628,0
130524,628,0
131736,1212,0
132356,620,0
132772,416,0
132988,216,0
133612,624,0
134232,620,0
134856,624,0
135476,620,0
136096,620,0
136704,608,0
137324,620,0
137932,608,0
138536,604,0
139208,672,0
139520,312,0
139768,248,0
140984,1216,0
142268,1284,0
142888,620,0
143508,620,0
144060,552,0
144684,624,0
145920,1236,0
146540,620,0
147168,628,0
148468,1300,0
149096,628,0
149720,624,0
150288,568,0
150916,628,0
151540,624,0
152168,628,0
153436,1268,0
154060,624,0
154696,636,0
155332,636,0
155964,632,0
156592,628,0
157220,628,0
157908,688,0
158488,580,0
158788,300,0
159176,388,0
159748,572,0
160444,696,0
161020,576,0
161648,628,0
162276,628,0
162908,632,0
163588,680,0
164164,576,0
164788,624,0
165024,236,0
165420,396,0
166052,632,0
166672,620,0
167308,636,0
167936,628,0
168564,628,0
169192,628,0
170456,1264,0
170796,340,0
171080,284,0
171700,620,0
172324,624,0
172956,632,0
173572,616,0
173780,208,0
174192,412,0
175436,1244,0
176048,612,0
176664,616,0
177280,616,0
177904,624,0
178516,612,0
178808,292,0
179124,316,0
180360,1236,0
180792,432,0
180968,176,0
182204,1236,0
183428,1224,0
184108,680,0
184660,552,0
185328,668,0
185880,552,0
186488,608,0
187104,616,0
187708,604,0
188308,600,0
188912,604,0
189520,608,1
190116,596,1
190720,604,1
191332,612,1
191932,600,1
192596,664,1
193140,544,1
193760,620,1
194368,608,1
194972,604,1
195584,612,1
196196,612,0
196808,612,0
197412,604,0
198012,600,0
198624,612,0
199228,604,0
200432,1204,0
201096,664,0
201644,548,0
202244,600,0
202900,656,0
203448,548,0
204056,608,0
204656,600,0
205260,604,0
205936,676,0
206484,548,0
207088,604,0
207696,608,0
208312,616,0
208924,612,0
209588,664,0
210140,552,0
210752,612,0
