time,x
0,704
700,700
1400,700
2104,704
2820,716
3524,704
4224,700
4944,720
5648,704
6368,720
7148,780
7808,660
8508,700
9228,720
9932,704
10652,720
11352,700
12772,1420
13476,704
14196,720
14896,700
15616,720
16316,700
17000,684
17720,720
18420,700
19124,704
19844,720
20564,720
21044,480
21284,240
21984,700
22704,720
23424,720
24048,624
24128,80
24848,720
24892,44
25568,676
26312,744
26988,676
27692,704
28412,720
29132,720
29876,744
30552,676
31316,764
31956,640
32676,720
33380,704
34100,720
34820,720
35520,700
36300,780
36964,664
37704,740
38404,700
39124,720
39844,720
40548,704
41248,700
41948,700
42648,700
43348,700
44032,684
44732,700
45432,700
46132,700
46852,720
47572,720
48276,704
48996,720
50436,1440
51160,724
51900,740
52620,720
53320,700
54024,704
54784,760
55444,660
56144,700
57584,1440
58284,700
58988,704
59688,700
60388,700
61168,780
61832,664
62568,736
63292,724
64012,720
64752,740
65492,740
66212,720
66936,724
67636,700
68356,720
69076,720
69800,724
70520,720
71140,620
71280,140
71640,360
71980,340
72000,20
72340,340
72700,360
73340,640
74040,700
74744,704
75444,700
76164,720
76884,720
77624,740
78344,720
79048,704
79768,720
80488,720
81208,720
81908,700
82628,720
83348,720
84052,704
84772,720
85492,720
86192,700
86932,740
87652,720
88392,740
89176,784
89856,680
90076,220
90596,520
91096,500
91316,220
92056,740
92096,40
92796,700
93516,720
94240,724
94960,720
95700,740
96080,380
96440,360
97160,720
97900,740
98624,724
99084,460
99344,260
100084,740
100804,720
101084,280
101524,440
102084,560
102228,144
102948,720
103668,720
104088,420
104388,300
105808,1420
106528,720
107232,704
107952,720
108672,720
109372,700
110092,720
110796,704
111512,716
112216,704
112916,700
113636,720
114336,700
115036,700
115756,720
116460,704
