time,x
0,632
464,464
624,160
1464,840
1868,404
3128,1260
3804,676
4376,572
5004,628
5632,628
6268,636
6896,628
7576,680
8160,584
8800,640
9428,628
10064,636
10692,628
11328,636
11960,632
12580,620
13196,616
13828,632
14440,612
15056,616
15672,616
16284,612
16908,624
17568,660
18128,560
18788,660
19356,568
19968,612
20580,612
21188,608
21476,288
21808,332
22428,620
23040,612
23656,616
24272,616
24484,212
24940,456
26132,1192
26480,348
26752,272
27368,616
27992,624
28612,620
29228,616
29480,252
29848,368
30464,616
31084,620
31480,396
32324,844
32480,156
32940,460
33560,620
34812,1252
35432,620
36064,632
36484,420
36696,212
37336,640
37960,624
38484,524
38592,108
39228,636
39484,256
39864,380
41136,1272
41488,352
41776,288
42408,632
43044,636
43488,444
43688,200
44316,628
44488,172
44944,456
45572,628
46192,620
46816,624
47444,628
47492,48
48060,568
48488,428
49312,824
49928,616
50616,688
51776,1160
52388,612
52996,608
53604,608
54212,608
54488,276
54824,336
55432,608
56036,604
56688,652
57248,560
57496,248
57852,356
58452,600
59052,600
60264,1212
60496,232
60868,372
61472,604
62076,604
62688,612
63292,604
63496,204
63896,400
64504,608
65500,996
65732,232
66344,612
66956,612
67500,544
67580,80
68208,628
68500,292
68832,332
69456,624
70084,628
70500,416
70720,220
71348,628
71976,628
72500,524
72656,156
73244,588
73504,260
73876,372
75148,1272
75504,356
75792,288
76432,640
77072,640
77712,640
78360,648
78504,144
79012,508
79504,492
80312,808
80508,196
80956,448
81508,552
82240,732
82512,272
82876,364
83512,636
84152,640
84508,356
84780,272
85408,628
86040,632
86672,632
87296,624
87924,628
89176,1252
89796,620
90420,624
91036,616
91660,624
92288,628
92908,620
94148,1240
94780,632
95400,620
96020,620
96644,624
97152,508
97508,356
98328,820
98968,640
99596,628
100224,628
100836,612
101448,612
102104,656
102664,560
103284,620
103516,232
103892,376
104504,612
105728,1224
106340,612
106952,612
107608,656
108180,572
108796,616
109408,612
110004,596
110644,640
111260,616
111524,264
111868,344
112480,612
113100,620
113716,616
114328,612
114992,664
115604,612
116176,572
116788,612
117404,616
118644,1240
119260,616
119872,612
120488,616
121120,632
121736,616
122352,616
122976,624
123600,624
124220,620
124840,620
125464,624
126088,624
126708,620
127328,620
127960,632
128640,680
129212,572
129840,628
130464,624
131096,632
131716,620
132340,624
132960,620
133632,672
134200,568
134816,616
135428,612
136052,624
136672,620
137296,624
137536,240
137912,376
138536,624
139168,632
139788,620
140408,620
140540,132
141032,492
141660,628
142280,620
142536,256
142900,364
143520,620
144144,624
144540,396
144756,216
145380,624
145540,160
146048,508
146624,576
147240,616
147708,468
148148,440
148996,848
