time,x
0,604
600,600
1792,1192
2388,596
2980,592
3572,592
4168,596
4760,592
5348,588
5952,604
6556,604
7156,600
7764,608
8372,608
8972,600
9584,612
10260,676
10824,564
11448,624
12080,632
12704,624
13336,632
13972,636
14596,624
15276,680
15856,580
16484,628
17108,624
17748,640
18380,632
19008,628
19648,640
20280,632
20912,632
21552,640
22176,624
22812,636
23448,636
24072,624
24752,680
25336,584
25964,628
26588,624
27264,676
27832,568
28460,628
29084,624
29704,620
30332,628
30964,632
31584,620
32264,680
32832,568
33456,624
34080,624
34704,624
35320,616
35948,628
36556,608
37180,624
37800,620
38412,612
39040,628
39712,672
40280,568
40900,620
41512,612
42128,616
42748,620
43356,608
43964,608
44576,612
45176,600
45780,604
46392,612
46996,604
47616,620
48284,668
48844,560
49460,616
50076,616
50676,600
51288,612
51892,604
52488,596
53088,600
53684,596
54272,588
54864,592
55452,588
56040,588
56632,592
57808,1176
58404,596
59000,596
59592,592
60196,604
60808,612
61416,608
62036,620
62656,620
63276,620
63908,632
64548,640
