time,x
0,640
1276,1276
1916,640
2556,640
3196,640
3836,640
4480,644
5124,644
5756,632
6400,644
7040,640
7736,696
8316,580
8960,644
9600,640
10236,636
10880,644
11524,644
12156,632
12800,644
13436,636
14072,636
14708,636
15344,636
15976,632
16612,636
17248,636
17884,636
18516,632
19156,640
19792,636
20424,632
21120,696
21708,588
22348,640
22984,636
23628,644
24268,640
24904,636
25600,696
26176,576
26812,636
27500,688
28080,580
28772,692
29404,632
29820,416
29984,164
30632,648
31272,640
31908,636
32560,652
33252,692
33836,584
34480,644
35116,636
35748,632
36380,632
37068,688
37644,576
38272,628
38900,628
39584,684
40156,572
40788,632
41416,628
42044,628
42732,688
43308,576
43936,628
44564,628
45188,624
45812,624
46440,628
47064,624
47748,684
48320,572
48952,632
49576,624
50208,632
50840,632
51536,696
52108,572
52744,636
53376,632
54004,628
54636,632
55268,632
55896,628
56528,632
57216,688
57796,580
58432,636
59068,636
59768,700
60352,584
60992,640
61636,644
62276,640
62924,648
63560,636
64200,640
64836,636
65472,636
66108,636
66736,628
67372,636
