time,x
0,564
560,560
1124,564
1692,568
2256,564
2820,564
3388,568
3952,564
4516,564
5084,568
5696,612
6212,516
6780,568
7348,568
7916,568
8488,572
9056,568
9628,572
10204,576
10768,564
11340,572
11912,572
12476,564
13044,568
13612,568
14172,560
14736,564
15304,568
15872,568
16436,564
17008,572
17572,564
18136,564
18700,564
19308,608
19824,516
20380,556
20940,560
21500,560
22060,560
22624,564
23184,560
23744,560
24308,564
24868,560
25428,560
25996,568
26552,556
27112,560
27676,564
28232,556
28796,564
29356,560
29912,556
30476,564
31040,564
31600,560
32160,560
32724,564
33284,560
33848,564
34416,568
34980,564
35548,568
36116,568
36732,616
37264,532
37840,576
38408,568
38984,576
39556,572
40128,572
40756,628
41280,524
41852,572
42420,568
42996,576
43564,568
44136,572
44708,572
45276,568
45848,572
46420,572
46992,572
47560,568
48128,568
48744,616
49264,520
49828,564
50392,564
50960,568
51524,564
52092,568
52652,560
53228,576
53800,572
54368,568
54944,576
55512,568
56088,576
56660,572
57240,580
57812,572
58384,572
