time,x,y
0,564,0
560,560,0
1124,564,0
1692,568,0
2256,564,0
2820,564,1
3388,568,1
3952,564,1
4516,564,1
5084,568,1
5696,612,1
6212,516,1
6780,568,1
7348,568,1
7916,568,1
8488,572,1
9056,568,1
9628,572,1
10204,576,0
10768,564,0
11340,572,0
11912,572,0
12476,564,0
13044,568,0
13612,568,0
14172,560,0
14736,564,0
15304,568,0
15872,568,0
16436,564,0
17008,572,1
17572,564,1
18136,564,1
18700,564,1
19308,608,1
19824,516,1
20380,556,1
20940,560,1
21500,560,1
22060,560,0
22624,564,0
23184,560,0
23744,560,0
24308,564,0
24868,560,0
25428,560,0
25996,568,0
26552,556,0
27112,560,0
27676,564,0
28232,556,0
28796,564,0
29356,560,0
29912,556,0
30476,564,0
31040,564,0
31600,560,0
32160,560,0
32724,564,0
33284,560,0
33848,564,1
34416,568,1
34980,564,1
35548,568,1
36116,568,1
36732,616,1
37264,532,1
37840,576,1
38408,568,1
38984,576,1
39556,572,1
40128,572,1
40756,628,1
41280,524,1
41852,572,1
42420,568,1
42996,576,0
43564,568,0
44136,572,0
44708,572,0
45276,568,0
45848,572,1
46420,572,1
46992,572,1
47560,568,1
48128,568,1
48744,616,1
49264,520,1
49828,564,1
50392,564,1
50960,568,1
51524,564,1
52092,568,0
52652,560,0
53228,576,0
53800,572,0
54368,568,0
54944,576,0
55512,568,0
56088,576,0
56660,572,0
57240,580,0
57812,572,0
58384,572,0
