time,x
0,664
660,660
1320,660
2032,712
2636,604
3296,660
4012,716
4616,604
5272,656
5928,656
6592,664
7252,660
7908,656
8564,656
9284,720
10540,1256
11200,660
11856,656
12508,652
13160,652
13816,656
14472,656
15124,652
15776,652
16432,656
17084,652
17736,652
18388,652
19040,652
19688,648
20340,652
20988,648
21688,700
22284,596
22920,636
23576,656
24216,640
24864,648
25516,652
26152,636
26800,648
27448,648
28096,648
28740,644
29388,648
30040,652
30688,648
31332,644
31988,656
32636,648
33284,648
33932,648
34588,656
35240,652
35888,648
36540,652
37192,652
37844,652
38488,644
39136,648
39780,644
40432,652
41076,644
41720,644
42368,648
43016,648
43664,648
44308,644
45020,712
45608,588
46256,648
46908,652
47560,652
48204,644
48856,652
49504,648
50160,656
50808,648
51456,648
52112,656
52764,652
53416,652
54064,648
54716,652
55372,656
56028,656
56680,652
57336,656
57996,660
58652,656
59304,652
60020,716
60616,596
61272,656
61928,656
62580,652
63240,660
63892,652
64548,656
65204,656
65928,724
66504,576
67156,652
67812,656
68464,652
69112,648
69768,656
70428,660
71088,660
71744,656
72400,656
73060,660
73720,660
74376,656
75032,656
75688,656
76396,708
77048,652
77644,596
78296,652
79612,1316
80272,660
80928,656
81572,644
82220,648
82876,656
83532,656
84188,656
84836,648
85484,648
86136,652
86788,652
87448,660
88104,656
88768,664
89424,656
90076,652
90732,656
