time,x
0,564
564,564
1128,564
1704,576
2264,560
2840,576
3408,568
3968,560
4544,576
5112,568
5684,572
6248,564
6828,580
7392,564
7960,568
8532,572
9096,564
9668,572
10232,564
10800,568
11416,616
11936,520
12508,572
13072,564
13648,576
14216,568
14796,580
15420,624
15952,532
16520,568
17096,576
17668,572
18244,576
18816,572
19404,588
19980,576
20560,580
21144,584
21720,576
22300,580
22876,576
23456,580
24032,576
24608,576
25184,576
25764,580
26924,1160
27504,580
28084,580
28668,584
29252,584
29840,588
30424,584
31004,580
31588,584
32164,576
32748,584
33336,588
33928,592
34508,580
35104,596
35696,592
36284,588
36880,596
37468,588
38052,584
38644,592
39228,584
39812,584
40400,588
40984,584
41564,580
42148,584
42728,580
43892,1164
44480,588
45064,584
45648,584
46236,588
46820,584
47404,584
47992,588
48572,580
49156,584
49740,584
50316,576
50896,580
51472,576
52048,576
52632,584
53212,580
53792,580
54416,624
54940,524
55516,576
56088,572
56656,568
57232,576
57804,572
58944,1140
59524,580
60100,576
60680,580
61260,580
61836,576
62416,580
62996,580
63576,580
64160,584
64736,576
65320,584
65904,584
66484,580
67060,576
67648,588
68224,576
68808,584
69444,636
69968,524
70552,584
71136,584
71712,576
72292,580
72872,580
73452,580
74032,580
74612,580
75192,580
75768,576
76344,576
76920,576
77492,572
78068,576
78632,564
79212,580
