time,x
0,540
560,560
1104,544
1656,552
2204,548
2748,544
3296,548
3848,552
4396,548
4940,544
5484,544
6080,596
6580,500
7124,544
7672,548
8216,544
8760,544
9300,540
9836,536
10380,544
10916,536
11456,540
11996,540
12532,536
13076,544
13620,544
14160,540
14704,544
15240,536
15788,548
16332,544
16872,540
17420,548
17968,548
18508,540
19056,548
19600,544
20144,544
20692,548
21232,540
21776,544
22320,544
22864,544
23412,548
23956,544
24496,540
25092,596
25588,496
26136,548
26680,544
27220,540
27760,540
28300,540
28844,544
29372,528
29904,532
30432,528
30960,528
31484,524
32008,524
32536,528
33064,528
33592,528
34124,532
34660,536
35196,536
35724,528
36252,528
36780,528
37308,528
37832,524
38364,532
38888,524
39416,528
39948,532
40480,532
41008,528
41536,528
42068,532
42448,380
43120,672
43656,536
44180,524
44704,524
45228,524
45756,528
45940,184
46328,388
46800,472
47316,516
47844,528
48372,528
48900,528
49424,524
49956,532
50484,528
51012,528
51544,532
52120,576
52596,476
53132,536
53660,528
54184,524
54708,524
55236,528
55760,524
56280,520
56800,520
57312,512
57832,520
58352,520
58868,516
59380,512
59888,508
60404,516
60916,512
61416,500
61936,520
62444,508
62956,512
63460,504
63972,512
64476,504
64988,512
65504,516
66008,504
66520,512
67028,508
67536,508
68556,1020
69112,556
69572,460
70132,560
70584,452
71096,512
71604,508
72108,504
72616,508
73124,508
73628,504
74140,512
74656,516
75168,512
75680,512
76196,516
76708,512
77228,520
77744,516
78260,516
78772,512
79296,524
79816,520
80332,516
80856,524
81376,520
81892,516
82412,520
82936,524
83452,516
83972,520
84496,524
85020,524
85540,520
86120,580
86600,480
87124,524
87652,528
88184,532
88712,528
89240,528
89772,532
90300,528
90824,524
91352,528
