time,x,y
0,784,0
752,752,0
1512,760,0
2292,780,0
3052,760,0
3808,756,0
4588,780,0
5360,772,0
6120,760,0
6896,776,1
7660,764,1
8432,772,1
9180,748,1
9944,764,1
10756,812,1
11460,704,1
12228,768,1
12980,752,1
13736,756,1
14484,748,1
15244,760,1
16008,764,1
16764,756,1
17528,764,1
18308,780,0
19088,780,0
19860,772,0
20628,768,0
21404,776,0
22180,776,0
22956,776,0
23724,768,0
24484,760,0
25224,740,0
25992,768,0
26768,776,0
27536,768,0
28308,772,0
29096,788,0
29876,780,0
30664,788,1
31448,784,1
32212,764,1
32992,780,1
33776,784,1
34560,784,1
35344,784,1
36168,824,1
36880,712,1
37640,760,1
38380,740,1
39116,736,1
39832,716,1
40560,728,1
41280,720,1
42012,732,0
42732,720,0
43472,740,0
44220,748,0
44976,756,0
45752,776,0
46532,780,0
47292,760,0
48056,764,0
48824,768,0
49596,772,0
50348,752,0
51116,768,0
51888,772,0
52648,760,0
53404,756,0
54168,764,0
54940,772,0
55692,752,0
56456,764,0
57232,776,0
58016,784,0
58784,768,0
59564,780,0
60344,780,0
61104,760,0
61864,760,0
62648,784,0
63424,776,0
64200,776,0
64988,788,0
65788,800,0
66632,844,0
67420,788,0
68140,720,0
68912,772,1
69688,776,1
70460,772,1
71272,812,1
72004,732,1
72780,776,1
73548,768,1
74340,792,0
75128,788,0
75924,796,1
76696,772,1
77488,792,1
78276,788,1
79108,832,1
79844,736,1
80628,784,1
81420,792,1
82264,844,1
83008,744,1
83800,792,1
84588,788,1
85376,788,1
86156,780,1
86952,796,1
87796,844,1
88540,744,1
89336,796,1
90144,808,1
90944,800,1
91788,844,1
92548,760,1
93360,812,1
94148,788,1
94952,804,1
95800,848,1
96540,740,1
97340,800,1
98140,800,1
98920,780,1
99708,788,1
100500,792,0
101292,792,0
102064,772,0
102852,788,0
103628,776,0
104452,824,0
105176,724,0
105924,748,0
106688,764,0
107496,808,0
108212,716,0
108976,764,0
109792,816,0
110552,760,0
111256,704,0
112000,744,0
112800,800,0
113508,708,0
114256,748,0
115060,804,0
115808,748,0
116552,744,0
117228,676,0
117940,712,0
118672,732,0
119392,720,0
120112,720,0
120856,744,0
121684,828,0
