time,x,y
0,740,0
776,776,0
856,80,0
1468,612,0
2208,740,0
2944,736,0
3672,728,1
4412,740,1
5136,724,1
5924,788,1
6604,680,1
7328,724,1
8052,724,1
8768,716,1
9488,720,1
10208,720,1
10920,712,0
11644,724,0
12368,724,0
13088,720,0
13480,392,0
13808,328,0
14536,728,0
15256,720,0
15720,464,0
15972,252,0
16692,720,0
17412,720,0
18124,712,0
18840,716,0
19560,720,0
20268,708,0
20976,708,0
21688,712,0
22388,700,0
23072,684,0
23768,696,0
24460,692,0
25152,692,0
25836,684,0
26536,700,0
27236,700,0
27812,576,0
28016,204,0
28652,636,0
29360,708,0
30060,700,0
30760,700,0
31460,700,0
32152,692,0
32844,692,0
33540,696,0
34236,696,0
34932,696,0
35628,696,0
36328,700,0
37032,704,0
37728,696,0
38432,704,0
39140,708,0
39836,696,0
40528,692,0
41220,692,0
41916,696,0
42600,684,0
43292,692,0
43988,696,0
44668,680,0
45356,688,0
46036,680,0
46716,680,0
47400,684,0
48092,692,0
48784,692,0
49472,688,0
50160,688,0
50876,716,0
51576,700,0
51712,136,0
52276,564,0
52988,712,0
53700,712,0
54392,692,0
55120,728,0
56556,1436,0
57024,468,0
57260,236,0
57956,696,0
58140,184,0
58664,524,0
59360,696,0
60072,712,0
60768,696,0
61476,708,0
62188,712,0
62604,416,0
62904,300,0
63600,696,0
64308,708,0
65008,700,0
65624,616,0
66412,788,0
67108,696,0
67796,688,0
68480,684,0
69104,624,0
69868,764,0
70488,620,0
71180,692,0
71880,700,0
72600,720,0
73320,720,0
74044,724,0
74712,668,0
75528,816,0
76264,736,0
77020,756,0
77768,748,0
78520,752,0
79256,736,0
79668,412,0
80756,1088,0
81384,628,0
81496,112,0
82244,748,0
83028,784,0
83724,696,0
84440,716,0
85164,724,0
85872,708,0
86584,712,0
87292,708,0
88040,748,0
88740,700,0
89388,648,0
90080,692,0
90780,700,0
91472,692,0
92176,704,0
92892,716,0
93600,708,0
94332,732,0
95068,736,0
95808,740,0
96544,736,0
97300,756,0
98060,760,0
98812,752,0
99560,748,0
100320,760,0
101084,764,0
101836,752,0
102580,744,0
103340,760,0
104096,756,0
104856,760,0
105620,764,0
106376,756,0
107136,760,0
107904,768,1
108660,756,1
109424,764,1
110188,764,1
110960,772,1
111728,768,1
112536,808,1
113240,704,1
113964,724,1
114704,740,1
115436,732,1
116176,740,1
116888,712,0
117644,756,0
118412,768,0
119168,756,0
119952,784,0
120692,740,0
121372,680,0
122104,732,0
122832,728,0
125004,2172,0
125736,732,0
126452,716,0
127152,700,0
127852,700,0
128548,696,0
129264,716,0
129984,720,0
130720,736,0
131460,740,0
132196,736,0
132944,748,0
133680,736,0
134428,748,0
135188,760,0
135940,752,0
136700,760,0
137476,776,0
138260,784,0
139048,788,0
139804,756,0
140552,748,0
141312,760,0
142056,744,0
142812,756,0
143572,760,0
144328,756,0
145080,752,0
145844,764,0
146624,780,0
147396,772,0
148152,756,0
148912,760,0
149680,768,0
150452,772,0
151208,756,0
151980,772,0
152732,752,0
153488,756,0
154288,800,0
154984,696,0
155724,740,0
156484,760,0
157292,808,0
157988,696,0
158748,760,0
159512,764,0
160272,760,0
161012,740,0
161764,752,0
162516,752,0
163256,740,1
164008,752,1
164748,740,1
165508,760,1
166292,784,1
166988,696,1
167724,736,1
168472,748,1
169212,740,1
169984,772,1
170652,668,1
171376,724,1
172096,720,1
172864,768,0
173560,696,0
175040,1480,0
175772,732,0
176484,712,0
177200,716,0
177920,720,0
178640,720,0
179372,732,0
180104,732,0
180504,400,0
180836,332,0
181564,728,0
182336,772,0
