time,x
0,1456
404,404
1328,924
2276,948
3164,888
3196,32
4120,924
5084,964
5928,844
6872,944
7732,860
8652,920
9616,964
10568,952
11496,928
11812,316
12000,188
12424,424
13344,920
14272,928
14648,376
15188,540
15696,508
16180,484
17100,920
18060,960
19060,1000
19528,468
19992,464
20984,992
21964,980
22596,632
22920,324
23868,948
24816,948
25784,968
26752,968
27680,928
28624,944
29628,1004
30524,896
31468,944
32404,936
33372,968
34340,968
35276,936
36228,952
37112,884
38052,940
38992,940
39960,968
40964,1004
41984,1020
43000,1016
43980,980
44916,936
45888,972
46872,984
47900,1028
48824,924
49792,968
49976,184
50756,780
50900,144
51736,836
52616,880
53000,384
53492,492
54276,784
54388,112
54524,136
54820,296
55204,384
55476,272
55696,220
55804,108
56352,548
56512,160
57116,604
57324,208
57672,348
57840,168
58128,288
58512,384
58700,188
58772,72
59060,288
59352,292
60172,820
60520,348
60916,396
61188,272
61228,40
61880,652
62308,428
62704,396
62924,220
63092,168
63960,868
64008,48
64220,212
64612,392
64808,196
65108,300
65680,572
66220,540
66480,260
66700,220
67060,360
67596,536
67700,104
67988,288
68228,240
68492,264
68764,272
69152,388
69396,244
69596,200
69724,128
70228,504
70520,292
71080,560
71328,248
72100,772
72288,188
72616,328
72792,176
72968,176
73568,600
73824,256
74072,248
74304,232
74368,64
74816,448
74972,156
77000,2028
77228,228
77568,340
77724,156
77948,224
78164,216
78452,288
78760,308
78900,140
79236,336
79372,136
79824,452
80268,444
80412,144
80992,580
81196,204
81768,572
81940,172
82164,224
82428,264
82600,172
89728,7128
90676,948
91596,920
92496,900
93376,880
94320,944
95268,948
96228,960
97200,972
98152,952
99112,960
100112,1000
101092,980
101580,488
102084,504
103040,956
104044,1004
105040,996
106016,976
106992,976
107992,1000
108968,976
109980,1012
110320,340
110500,180
110612,112
110968,356
111916,948
112656,740
113828,1172
114792,964
115736,944
116660,924
117592,932
118492,900
119416,924
120392,976
121244,852
122192,948
122392,200
122548,156
122844,296
123216,372
123416,200
123596,180
123972,376
124024,52
124216,192
124664,448
124924,260
125200,276
125300,100
125492,192
126432,940
126476,44
126852,376
126976,124
128024,1048
128252,228
128904,652
129404,500
130272,868
131152,880
132068,916
133004,936
133932,928
134856,924
135856,1000
136824,968
137720,896
138664,944
139640,976
140604,964
141556,952
142492,936
143448,956
144392,944
145316,924
146212,896
147132,920
148044,912
148944,900
149864,920
150784,920
151712,928
152616,904
153524,908
154472,948
155388,916
156300,912
157216,916
158136,920
159048,912
159948,900
160856,908
161816,960
162676,860
163596,920
164520,924
165460,940
166396,936
167348,952
168292,944
170164,1872
171104,940
172040,936
172948,908
173856,908
174736,880
175600,864
176480,880
177380,900
178268,888
179176,908
180080,904
181000,920
181904,904
182824,920
183756,932
184672,916
185592,920
186504,912
187420,916
188324,904
189212,888
190120,908
191032,912
191948,916
192864,916
193756,892
194668,912
195600,932
196540,940
197464,924
198400,936
199340,940
200260,920
201184,924
202112,928
203052,940
204008,956
204976,968
205864,888
206816,952
207748,932
208656,908
209572,916
210508,936
211432,924
212336,904
213236,900
214156,920
215080,924
216008,928
216908,900
217832,924
218784,952
219740,956
220676,936
221188,512
221552,364
222608,1056
223668,1060
225640,1972
227628,1988
228628,1000
229576,948
230544,968
231540,996
232496,956
233488,992
234476,988
235456,980
236412,956
237372,960
238336,964
239304,968
240104,800
241236,1132
241324,88
242140,816
243500,1360
243716,216
244104,388
245128,1024
246068,940
247064,996
248048,984
248260,212
248732,472
249012,280
249528,516
251036,1508
254784,3748
257668,2884
258644,976
259640,996
260648,1008
260968,320
261204,236
261584,380
262456,872
263612,1156
264916,1304
265436,520
265640,204
266156,516
266364,208
266620,256
266980,360
267280,300
268496,1216
269464,968
270420,956
271404,984
272388,984
273376,988
274360,984
275332,972
276308,976
277276,968
279192,1916
280144,952
281096,952
282052,956
283012,960
283936,924
284868,932
285828,960
286764,936
287700,936
288652,952
289588,936
290540,952
291448,908
292332,884
293220,888
294124,904
295068,944
296008,940
297016,1008
297936,920
298880,944
299820,940
300780,960
301752,972
302712,960
303672,960
304628,956
305572,944
306536,964
307488,952
308420,932
309356,936
310296,940
311244,948
312180,936
313112,932
314056,944
315048,992
315956,908
316876,920
317816,940
318776,960
319716,940
320632,916
321560,928
322500,940
323456,956
