time,x,y
0,912,0
908,908,0
1828,920,0
2780,952,0
3624,844,0
4588,964,0
5432,844,0
6344,912,0
7288,944,0
8152,864,0
9076,924,0
9980,904,1
10888,908,1
11804,916,1
12760,956,1
13616,856,1
14520,904,1
15432,912,1
16340,908,1
17276,936,1
18128,852,1
19036,908,1
19928,892,1
20828,900,1
21724,896,1
22632,908,1
23588,956,1
24436,848,1
25344,908,1
26260,916,1
27160,900,1
28052,892,1
28948,896,1
29860,912,1
30772,912,1
31720,948,1
32576,856,1
33472,896,1
34388,916,1
35296,908,1
36268,972,1
37128,860,1
38056,928,1
38972,916,1
39876,904,1
40784,908,1
41692,908,0
42612,920,0
43508,896,0
44416,908,0
45336,920,0
