time,x
0,520
520,520
1040,520
1608,568
2132,524
2604,472
3124,520
3652,528
4176,524
4700,524
5224,524
5752,528
6280,528
6804,524
7336,532
7868,532
8392,524
8924,532
9452,528
10028,576
10512,484
11040,528
11616,576
12092,476
12624,532
13156,532
13680,524
14212,532
14744,532
15276,532
15800,524
16332,532
16868,536
17400,532
17928,528
18460,532
18992,532
19516,524
20044,528
20624,580
21104,480
21632,528
22160,528
22684,524
23212,528
23744,532
24268,524
24796,528
25320,524
25844,524
26372,528
26892,520
27412,520
27936,524
28464,528
28992,528
29504,512
30076,572
30540,464
31064,524
31628,564
32100,472
32616,516
33128,512
33640,512
34152,512
34668,516
35180,512
35696,516
36216,520
36732,516
37248,516
37768,520
38292,524
38812,520
39328,516
39848,520
40372,524
40896,524
41412,516
