time,x
0,760
760,760
1536,776
2320,784
3120,800
3904,784
4704,800
5412,708
6904,1492
7660,756
8420,760
9212,792
9924,712
10668,744
11440,772
12188,748
12960,772
13728,768
14484,756
15252,768
16004,752
16736,732
17464,728
18188,724
18896,708
19600,704
20312,712
21020,708
21728,708
22448,720
23172,724
23888,716
24612,724
25348,736
26092,744
26824,732
27556,732
28304,748
29056,752
29788,732
30536,748
31292,756
32036,744
32788,752
33552,764
34320,768
35068,748
35848,780
36624,776
37380,756
38140,760
38912,772
39676,764
40432,756
41220,788
41900,680
42632,732
43348,716
44068,720
44784,716
45516,732
46252,736
46996,744
47740,744
48512,772
49288,776
50044,756
50812,768
51568,756
52324,756
53088,764
53844,756
54600,756
55344,744
56076,732
56832,756
57584,752
58332,748
59080,748
59852,772
60636,784
61396,760
62160,764
62944,784
63700,756
64476,776
65260,784
66036,776
66816,780
67596,780
68360,764
69124,764
69880,756
70684,804
71388,704
72140,752
72940,800
73644,704
74404,760
75164,760
75928,764
76680,752
77448,768
78252,804
78956,704
79720,764
80492,772
81260,768
82012,752
82788,776
83548,760
84304,756
85080,776
85860,780
86628,768
87412,784
88176,764
88972,796
89752,780
90504,752
91268,764
92032,764
92784,752
93528,744
94260,732
95012,752
95756,744
96488,732
97188,700
97908,720
98648,740
99388,740
100136,748
100908,772
101684,776
102460,776
103232,772
104000,768
104780,780
105544,764
106308,764
107084,776
107860,776
108632,772
109412,780
110248,836
110996,748
111760,764
112540,780
113320,780
114080,760
114840,760
115608,768
116392,784
117156,764
117924,768
118700,776
119464,764
120264,800
120992,728
121760,768
122516,756
123272,756
124040,768
124812,772
125568,756
126340,772
127108,768
127864,756
128632,768
129412,780
130192,780
130972,780
131752,780
