time,x,y
0,784,0
764,764,0
1532,768,0
2292,760,0
3052,760,0
3828,776,0
4588,760,0
5372,784,0
6156,784,0
6924,768,0
7700,776,0
8456,756,0
9208,752,1
9980,772,1
10740,760,1
11496,756,1
12300,804,1
12996,696,1
13752,756,1
14500,748,1
15300,800,1
15980,680,1
16728,748,1
17504,776,1
18280,776,0
19052,772,0
19840,788,0
20616,776,0
21396,780,0
22164,768,0
22936,772,0
23700,764,0
24456,756,0
25236,780,1
25996,760,1
26764,768,1
27524,760,1
28324,800,1
29056,732,1
29816,760,1
30584,768,1
31364,780,1
32124,760,1
32900,776,0
33676,776,0
34440,764,0
35212,772,0
35980,768,0
36756,776,0
37552,796,0
38320,768,0
39120,800,0
39904,784,0
40672,768,0
41456,784,0
42224,768,0
42992,768,0
43784,792,0
44548,764,0
45312,764,0
46084,772,0
46844,760,0
47624,780,0
48396,772,0
49176,780,0
49972,796,0
50744,772,0
51520,776,0
52300,780,0
53068,768,0
53848,780,0
54616,768,0
55400,784,0
56184,784,0
56948,764,0
57740,792,0
58516,776,0
59304,788,0
60084,780,0
60856,772,0
61636,780,0
62404,768,0
63180,776,0
63952,772,0
64720,768,0
65492,772,0
66248,756,0
67024,776,0
67792,768,0
68544,752,0
69308,764,0
70056,748,0
70824,768,0
71592,768,0
72340,748,0
73116,776,0
73884,768,0
74640,756,1
75416,776,1
76184,768,1
76960,776,1
77736,776,1
78496,760,1
79332,836,1
80048,716,1
80840,792,1
81616,776,1
82404,788,1
83180,776,0
83940,760,0
84708,768,0
85460,752,0
86224,764,0
86984,760,0
87728,744,0
