time,x,y
0,620,0
656,656,0
1284,628,0
1924,640,0
2564,640,0
3204,640,0
3848,644,0
4496,648,1
5136,640,1
5788,652,1
6424,636,1
7084,660,1
7780,696,1
8368,588,1
9008,640,1
9652,644,1
10284,632,1
10916,632,0
11556,640,0
12188,632,0
12820,632,1
13460,640,1
14092,632,1
14780,688,1
15364,584,1
16004,640,1
16644,640,1
17284,640,1
17924,640,0
18568,644,0
19208,640,0
19844,636,0
20488,644,0
21120,632,0
21752,632,0
22384,632,0
23008,624,0
23640,632,0
24272,632,0
24900,628,1
25528,628,1
26156,628,1
26784,628,1
27468,684,1
28036,568,1
28672,636,1
29300,628,1
29984,684,1
30564,580,1
31196,632,1
31828,632,1
32464,636,1
33096,632,1
33792,696,1
34376,584,1
35016,640,1
35660,644,1
36360,700,1
36944,584,1
37584,640,1
38228,644,1
38860,632,1
39508,648,0
40152,644,0
40792,640,0
41436,644,0
42132,696,0
43356,1224,0
44008,652,0
44656,648,0
45304,648,0
45948,644,0
46596,648,0
47248,652,0
47896,648,0
48544,648,0
49196,652,0
49840,644,0
50488,648,0
