time,x,y
0,632,0
628,628,0
1312,684,0
1884,572,0
2576,692,0
3156,580,0
3788,632,1
4420,632,1
5060,640,1
5688,628,1
6324,636,1
7016,692,1
7596,580,1
8236,640,1
8884,648,1
9528,644,1
10172,644,1
10824,652,1
11472,648,0
12116,644,0
12768,652,1
13404,636,1
14048,644,1
14756,708,1
15344,588,1
15984,640,1
16628,644,1
17272,644,0
17640,368,0
17964,324,0
18548,584,1
19192,644,1
19820,628,1
20512,692,1
21100,588,1
21736,636,1
22376,640,1
23020,644,0
24284,1264,0
25556,1272,0
26240,684,0
26812,572,0
27444,632,0
28704,1260,0
29332,628,0
30024,692,0
30600,576,0
31228,628,0
31856,628,0
32484,628,0
33120,636,0
33752,632,0
34384,632,0
35016,632,0
35704,688,0
36276,572,0
37544,1268,0
38176,632,0
38804,628,0
39432,628,0
40068,636,0
40700,632,0
42008,1308,0
42592,584,0
43224,632,0
43848,624,0
44472,624,0
45100,628,1
45728,628,1
46352,624,1
47024,672,1
47592,568,1
48212,620,1
48824,612,1
49448,624,0
50064,616,0
50680,616,0
51292,612,0
51908,616,0
52528,620,0
