time,x
0,632
632,632
1268,636
1900,632
2524,624
2916,392
3164,248
3796,632
4432,636
4916,484
5056,140
5676,620
6308,632
7560,1252
8168,608
8816,648
9440,624
10064,624
10740,676
11320,580
12580,1260
13208,628
13840,632
14472,632
15100,628
15728,628
16368,640
16992,624
17612,620
18248,636
18876,628
19504,628
20132,628
20760,628
21396,636
22024,628
22652,628
22928,276
23284,356
23924,640
24556,632
25228,672
25800,572
26424,624
27040,616
27648,608
28264,616
28888,624
29504,616
30124,620
30744,620
31372,628
32000,628
32620,620
33248,628
33876,628
34500,624
35120,620
35748,628
36372,624
37624,1252
38256,632
38884,628
39508,624
40136,628
40760,624
41384,624
42008,624
42688,680
43264,576
43888,624
44512,624
45192,680
45760,568
46380,620
47048,668
48240,1192
48860,620
49480,620
50104,624
50728,624
50944,216
51344,400
52596,1252
53216,620
53836,620
54456,620
55080,624
55696,616
56316,620
56936,620
57552,616
58168,616
58780,612
59388,608
60064,676
60616,552
61228,612
61832,604
62444,612
63056,612
63668,612
64276,608
64892,616
65508,616
66124,616
69216,3092
69840,624
70452,612
71696,1244
72320,624
72944,624
74184,1240
74804,620
75424,620
76044,620
76664,620
77292,628
77908,616
78532,624
79156,624
79788,632
80416,628
81044,628
81676,632
82316,640
82948,632
83576,628
84200,624
84836,636
85464,628
86088,624
86716,628
86960,244
87344,384
87968,624
88596,628
88960,364
89216,256
89844,628
90464,620
91088,624
91708,620
92336,628
92964,628
93584,620
94204,620
94832,628
95464,632
96092,628
96712,620
97340,628
97968,628
98596,628
99216,620
99848,632
100468,620
101092,624
101712,620
102344,632
102972,628
103596,624
104224,628
104864,640
105488,624
106124,636
106752,628
106972,220
107384,412
108072,688
108652,580
108972,320
109288,316
109928,640
110556,628
110972,416
111192,220
111972,780
112456,484
113084,628
113716,632
114340,624
114976,636
115600,624
115972,372
116228,256
116848,620
116972,124
117460,488
118104,644
118724,620
118976,252
119348,372
119976,628
120600,624
120976,376
121224,248
121844,620
123096,1252
123716,620
124332,616
124948,616
125572,624
125980,408
126188,208
126808,620
127428,620
127980,552
128052,72
128668,616
128984,316
129288,304
130532,1244
131148,616
131768,620
132384,616
133624,1240
134244,620
134864,620
135500,636
136120,620
136744,624
137364,620
137992,628
138612,620
139232,620
139856,624
139988,132
140480,492
141096,616
141508,412
142292,784
142912,620
143532,620
144148,616
144756,608
144988,232
145364,376
145976,612
146580,604
147192,612
147800,608
147992,192
148404,412
149628,1224
150232,604
150836,604
151436,600
152084,648
152640,556
153240,600
153832,592
154436,604
155088,652
155628,540
156228,600
156832,604
157440,608
158100,660
158656,556
159264,608
159880,616
160500,620
161112,612
161732,620
162348,616
162968,620
163576,608
164188,612
164804,616
165420,616
