time,x
0,760
784,784
1556,772
2316,760
3084,768
3860,776
4712,852
5440,728
6240,800
7072,832
7880,808
8680,800
9520,840
10328,808
11120,792
11948,828
12756,808
13544,788
14360,816
15156,796
15940,784
16752,812
17548,796
18352,804
19172,820
19972,800
20816,844
21628,812
22432,804
23244,812
24032,788
24828,796
25624,796
26396,772
27196,800
27996,800
28792,796
29588,796
30360,772
31184,824
31968,784
32752,784
33524,772
34324,800
35100,776
35876,776
36684,808
37472,788
38272,800
39072,800
39860,788
40668,808
41464,796
42232,768
43036,804
43808,772
44640,832
45372,732
46128,756
46920,792
47708,788
48476,768
49264,788
50052,788
50820,768
51596,776
52356,760
53108,752
53908,800
54612,704
55348,736
56080,732
56808,728
57556,748
58304,748
59044,740
59816,772
60580,764
61360,780
62152,792
62924,772
63732,808
64516,784
65296,780
66084,788
66912,828
67672,760
68456,784
69280,824
70076,796
70880,804
71688,808
72480,792
73288,808
74068,780
74916,848
75652,736
76420,768
77216,796
77996,780
78780,784
79576,796
80348,772
81152,804
81948,796
