time,x
0,588
496,496
992,496
1084,92
1568,484
2168,600
2656,488
3192,536
3736,544
3992,256
4280,288
4868,588
5360,492
5900,540
6448,548
6996,548
7536,540
8136,600
8636,500
9188,552
9732,544
9996,264
10288,292
10836,548
10996,160
11392,396
11944,552
11996,52
12492,496
12992,500
13656,664
14000,344
14700,700
15260,560
15812,552
15992,180
16356,364
16908,552
17460,552
18000,540
19096,1096
19700,604
20188,488
20532,344
20728,196
21276,548
21824,548
22416,592
22908,492
23456,548
24004,548
24600,596
25100,500
25708,608
26208,500
26764,556
27312,548
27856,544
28412,556
28948,536
29500,552
30100,600
30588,488
31132,544
31680,548
32224,544
32776,552
33320,544
33860,540
34408,548
34960,552
35500,540
36100,600
36644,544
37196,552
37740,544
38004,264
39396,1392
39944,548
40008,64
40492,484
40992,500
41596,604
42144,548
42696,552
43248,552
43804,556
44356,552
44908,552
45472,564
46016,544
46572,556
47684,1112
48244,560
48792,548
49348,556
49904,556
50468,564
50968,500
51568,600
52124,556
53236,1112
53792,556
54352,560
54900,548
55460,560
55960,500
56564,604
57112,548
57660,548
58156,496
58760,604
59300,540
59840,540
60024,184
60388,364
60936,548
62024,1088
62524,500
63124,600
63624,500
64020,396
64168,148
64716,548
65264,548
65816,552
66372,556
66928,556
67528,600
68028,500
68588,560
69132,544
69676,544
70220,544
70768,548
71024,256
71364,340
71852,488
72388,536
72932,544
73524,592
74004,480
74544,540
75132,588
75616,484
76148,532
76732,584
77212,480
77740,528
78272,532
78804,532
79384,580
79920,536
80408,488
80988,580
81524,536
82592,1068
83128,536
83608,480
84028,420
84148,120
84728,580
85208,480
85732,524
86260,528
86792,532
87032,240
87320,288
87904,584
88904,1000
89488,584
90032,544
90544,512
91028,484
91604,576
92140,536
92660,520
93136,476
93716,580
94200,484
94780,580
95304,524
95836,532
96360,524
96832,472
97892,1060
98480,588
99012,532
99548,536
100036,488
100624,588
101160,536
101700,540
102240,540
102776,536
103320,544
103816,496
104940,1124
105480,540
106028,548
106560,532
107044,484
107632,588
108168,536
108704,536
109192,488
109780,588
110044,264
110316,272
110804,488
111048,244
111344,296
111932,588
112472,540
113012,540
113496,484
114044,548
114632,588
115048,416
115180,132
115728,548
116272,544
116820,548
117356,536
117848,492
118448,600
118996,548
119484,488
120568,1084
121164,596
121648,484
122180,532
122772,592
123312,540
123844,532
124052,208
124332,280
124932,600
125052,120
125476,424
125968,492
126516,548
127620,1104
128180,560
128740,560
129292,552
129904,612
130052,148
130420,368
130972,552
131532,560
132148,616
132656,508
133208,552
133768,560
134056,288
134312,256
134588,276
134856,268
135060,204
135432,372
135992,560
136540,548
137152,612
137648,496
138060,412
138200,140
138752,552
139060,308
139304,244
139904,600
140060,156
140404,344
140960,556
141508,548
142060,552
142608,548
143060,452
143164,104
143760,596
144304,544
144804,500
145404,600
145948,544
146496,548
147060,564
147596,536
148644,1048
149248,604
149792,544
150292,500
150904,612
151452,548
151952,500
152508,556
153064,556
153664,600
154168,504
154772,604
155272,500
155876,604
156432,556
156976,544
157528,552
158028,500
158628,600
159180,552
159732,552
160272,540
160764,492
161360,596
161916,556
162456,540
162996,540
163540,544
164040,500
164644,604
165192,548
165748,556
166256,508
166864,608
167420,556
167932,512
168492,560
169060,568
169612,552
170172,560
170736,564
171076,340
171344,268
171852,508
172404,552
172960,556
173516,556
174080,564
174636,556
175076,440
175188,112
175740,552
176304,564
176864,560
177416,552
177968,552
178524,556
179644,1120
180084,440
180200,116
180812,612
181080,268
181880,800
182444,564
183004,560
183572,568
184084,512
184692,608
185304,612
185820,516
186084,264
186380,296
186940,560
187552,612
188068,516
188680,612
189192,512
189804,612
190088,284
190316,228
190936,620
191084,148
191444,360
192004,560
192564,560
193188,624
193696,508
194304,608
194864,560
195432,568
195992,560
196552,560
197680,1128
198188,508
198800,612
199312,512
199876,564
200496,620
201056,560
201616,560
202184,568
202752,568
203260,508
203824,564
204388,564
204956,568
205564,608
206636,1072
207252,616
207808,556
208320,512
208884,564
209448,564
210000,552
210564,564
211740,1176
212248,508
212808,560
213368,560
213980,612
214536,556
215044,508
215656,612
216224,568
216780,556
217344,564
219536,2192
220100,564
220652,552
221216,564
221776,560
222388,612
222936,548
223444,508
224000,556
224560,560
225108,548
225712,604
226216,504
226824,608
227324,500
227876,552
228104,228
228436,332
228992,556
229600,608
230104,504
230712,608
231104,392
231228,124
231836,608
232108,272
232392,284
232896,504
233112,216
233512,400
234068,556
234620,552
235728,1108
236112,384
236232,120
236832,600
237112,280
237384,272
237884,500
238440,556
239040,600
239540,500
240100,560
240696,596
241196,500
241744,548
242300,556
242844,544
243396,552
243948,552
244108,160
244548,440
245040,492
245596,556
246740,1144
247284,544
247836,552
248380,544
248920,540
249464,544
249960,496
250552,592
251044,492
251592,548
252196,604
252740,544
253236,496
253832,596
254384,552
254932,548
255476,544
255976,500
256528,552
257076,548
257672,596
258220,548
258768,548
259320,552
259864,544
260408,544
260956,548
261508,552
262004,496
263140,1136
263692,552
264244,552
264788,544
265280,492
265872,592
266416,544
266960,544
267496,536
268036,540
268576,540
269124,548
269664,540
270744,1080
271236,492
271836,600
272380,544
272920,540
273132,212
273416,284
273964,548
274556,592
275044,488
275648,604
276688,1040
