time,x,y
0,656,0
1308,1308,0
1964,656,1
2612,648,1
3308,696,1
3912,604,1
4560,648,1
5216,656,1
5876,660,1
6536,660,1
7208,672,0
7868,660,0
8536,668,0
9196,660,0
9864,668,0
10524,660,0
11188,664,0
11848,660,0
12500,652,0
13160,660,0
13812,652,0
14456,644,0
15100,644,0
15788,688,0
16372,584,0
17012,640,0
18316,1304,0
19000,684,0
19692,692,0
20428,736,0
21140,712,0
21876,736,0
22596,720,0
23320,724,0
24024,704,0
24732,708,0
25428,696,0
26120,692,0
26812,692,1
27492,680,1
28180,688,1
28852,672,1
29532,680,1
30260,728,1
30888,628,1
31576,688,1
32260,684,1
32952,692,1
33640,688,1
34340,700,0
35040,700,0
35736,696,0
36448,712,0
37152,704,1
37868,716,1
38576,708,1
39284,708,1
39996,712,1
40748,752,1
41416,668,1
42128,712,1
42852,724,1
43552,700,0
44276,724,0
44984,708,0
45712,728,0
46436,724,0
46640,204,0
47160,520,0
47636,476,0
47888,252,0
48604,716,0
49324,720,0
50044,720,0
50760,716,0
51472,712,0
52204,732,0
52916,712,0
54372,1456,0
55100,728,0
55816,716,0
56548,732,0
57268,720,0
57992,724,0
58716,724,0
59428,712,0
60152,724,0
60864,712,0
61608,744,0
62324,716,0
63064,740,0
63788,724,0
64516,728,0
65232,716,0
65944,712,0
66656,712,0
67364,708,0
68076,712,0
68772,696,0
69492,720,0
70192,700,0
70904,712,0
71616,712,0
72324,708,0
73040,716,1
73744,704,1
74468,724,1
75176,708,1
75900,724,1
76660,760,1
77324,664,1
78032,708,1
78732,700,1
79440,708,1
80184,744,1
80852,668,1
81556,704,1
82268,712,1
82984,716,0
84400,1416,0
85144,744,0
85820,676,0
86540,720,0
87248,708,0
87948,700,0
88632,684,0
89324,692,0
90004,680,0
91384,1380,0
92068,684,0
92756,688,0
93436,680,0
94116,680,0
94788,672,0
95452,664,0
96124,672,0
96788,664,0
97452,664,0
98108,656,0
98760,652,0
99412,652,0
100052,640,0
101344,1292,0
101988,644,0
