time,x
0,604
636,636
1276,640
1908,632
2532,624
3168,636
3808,640
4448,640
5088,640
5744,656
6404,660
7064,660
7728,664
8396,668
9068,672
9724,656
10384,660
11096,712
11700,604
12348,648
13004,656
13652,648
14300,648
14956,656
15616,660
16276,660
16940,664
17612,672
18280,668
18948,668
19668,720
20292,624
20960,668
21672,712
22288,616
22944,656
23652,708
24304,652
24952,648
25600,648
26192,592
26844,652
27552,708
28164,612
28836,672
29552,716
30164,612
30832,668
31488,656
32152,664
32820,668
33488,668
34156,668
34820,664
35540,720
36156,616
36816,660
37480,664
38140,660
38792,652
39456,664
40124,668
40792,668
41456,664
42116,660
42768,652
43404,636
44044,640
44676,632
45300,624
45936,636
46596,660
47252,656
47916,664
48584,668
49260,676
49940,680
50608,668
51276,668
51936,660
52592,656
53252,660
54560,1308
55220,660
56536,1316
57200,664
58544,1344
59228,684
59956,728
60580,624
61268,688
61952,684
62624,672
63312,688
63992,680
64668,676
65352,684
66020,668
66688,668
67356,668
68024,668
68680,656
69348,668
70016,668
70728,712
71396,668
72016,620
72728,712
73396,668
74016,620
74728,712
75388,660
76000,612
76652,652
77352,700
78000,648
78644,644
79232,588
79872,640
80508,636
81144,636
81796,652
82492,696
83092,600
83748,656
84456,708
85068,612
85740,672
86408,668
87072,664
87740,668
88412,672
89068,656
89740,672
90456,716
91072,616
91732,660
93052,1320
93716,664
94432,716
95048,616
95704,656
96356,652
97008,652
97648,640
98304,656
98964,660
99616,652
100280,664
100992,712
101608,616
102276,668
102988,712
103644,656
104252,608
104956,704
105568,612
106224,656
106880,656
107540,660
108196,656
108868,672
109532,664
110192,660
110896,704
111516,620
112172,656
112824,652
113488,664
114144,656
114796,652
115452,656
116104,652
116756,652
117416,660
118076,660
118728,652
119388,660
120064,676
120744,680
121424,680
122124,700
122872,748
123508,636
124200,692
124888,688
125572,684
126252,680
126984,732
127600,616
128284,684
129008,724
129628,620
130352,724
130972,620
131636,664
132300,664
132960,660
133624,664
134284,660
134992,708
135620,628
136280,660
137008,728
137632,624
138348,716
138976,628
139656,680
140328,672
141008,680
141680,672
142348,668
143020,672
143684,664
144348,664
145008,660
145668,660
146328,660
146996,668
147652,656
148324,672
149000,676
149668,668
150348,680
151028,680
151700,672
152384,684
153060,676
153732,672
154404,672
155080,676
155752,672
156440,688
