time,x
0,612
716,716
1372,656
1984,612
2688,704
3284,596
3940,656
4588,648
5236,648
5884,648
6520,636
7164,644
7816,652
8464,648
9176,712
9792,616
10452,660
11124,672
11784,660
12444,660
13104,660
13756,652
14408,652
15060,652
15700,640
16400,700
16988,588
17684,696
18280,596
18912,632
19560,648
20204,644
20852,648
21508,656
22160,652
22816,656
23472,656
24172,700
24784,612
25444,660
26148,704
26760,612
27416,656
28068,652
28732,664
29388,656
30044,656
30700,656
31396,696
32000,604
32652,652
33300,648
33952,652
34608,656
35908,1300
36556,648
37200,644
37852,652
38496,644
39140,644
39796,656
40444,648
41108,664
41776,668
42308,532
43116,808
43652,536
44432,780
45136,704
45732,596
46432,700
47032,600
47696,664
48408,712
49028,620
49700,672
50412,712
51024,612
51688,664
53008,1320
53656,648
54304,648
54956,652
56248,1292
56892,644
57528,636
58176,648
58828,652
59504,676
60176,672
60856,680
62220,1364
62888,668
63564,676
64232,668
65560,1328
66224,664
66876,652
67412,536
68192,780
68844,652
69508,664
70168,660
70836,668
71564,728
72200,636
72900,700
73584,684
74280,696
74972,692
75664,692
77032,1368
77712,680
78432,720
79068,636
79744,676
80420,676
81088,668
81752,664
82412,660
83072,660
83740,668
84392,652
85048,656
85704,656
87012,1308
87656,644
88320,664
88964,644
89616,652
90268,652
90912,644
91568,656
92220,652
92884,664
93544,660
94200,656
94860,660
95516,656
96176,660
96840,664
97492,652
98156,664
98812,656
99516,704
100124,608
100824,700
101428,604
102096,668
102768,672
103432,664
104096,664
104756,660
105416,660
106080,664
106748,668
107412,664
108064,652
108720,656
109424,704
110024,600
110680,656
111332,652
111984,652
112644,660
113296,652
114004,708
114612,608
115268,656
116592,1324
117252,660
117968,716
