time,x
0,580
576,576
1152,576
1692,540
2308,616
2888,580
3468,580
4048,580
4632,584
5220,588
5804,584
6388,584
6976,588
7564,588
8152,588
8740,588
9332,592
10512,1180
11100,588
11692,592
12280,588
12868,588
13460,592
14052,592
14640,588
15132,492
15816,684
16404,588
16992,588
17580,588
18032,452
18736,704
19320,584
19896,576
20480,584
21052,572
21628,576
22200,572
22764,564
23328,564
23892,564
24452,560
25012,560
25576,564
26136,560
26700,564
27264,564
27824,560
28388,564
28992,604
30068,1076
30676,608
30836,160
31184,348
32276,1092
32828,552
33372,544
34460,1088
35004,544
35540,536
36084,544
36628,544
37172,544
37704,532
38236,532
39312,1076
39800,488
40376,576
40904,528
41440,536
41972,532
42504,532
43040,536
43572,532
44108,536
44652,544
45192,540
45732,540
46280,548
46824,544
47372,548
47916,544
48472,556
49028,556
49588,560
50092,504
50716,624
51284,568
51864,580
52436,572
53012,576
53588,576
54164,576
54744,580
55324,580
55904,580
56480,576
57056,576
57648,592
58232,584
58808,576
59384,576
60532,1148
60784,252
60908,124
61104,196
61672,568
62808,1136
63372,564
64508,1136
65068,560
65632,564
66196,564
66764,568
67328,564
67896,568
68468,572
69036,568
69604,568
70172,568
70744,572
71312,568
71888,576
72464,576
73048,584
73624,576
74212,588
74792,580
75256,464
76536,1280
77116,580
77692,576
78272,580
78848,576
79428,580
80004,576
80580,576
81164,584
81744,580
82328,584
82916,588
83496,580
84080,584
84660,580
85240,580
85820,580
86392,572
87548,1156
88120,572
88696,576
89272,576
89848,576
90424,576
90904,480
91572,668
92156,584
92732,576
93308,576
93884,576
94456,572
95036,580
95604,568
96184,580
96756,572
97220,464
97904,684
98476,572
99052,576
99628,576
100204,576
100776,572
101352,576
101928,576
102504,576
103080,576
103540,460
103860,320
104636,776
105240,604
105824,584
106400,576
107552,1152
108132,580
108708,576
109288,580
109864,576
110448,584
111032,584
111612,580
112200,588
112784,584
113372,588
113944,572
114544,600
115120,576
115704,584
116288,584
116868,580
117448,580
118032,584
118612,580
119196,584
119776,580
120356,580
120936,580
121516,580
122092,576
122676,584
123252,576
123836,584
124428,592
125012,584
125592,580
126180,588
126768,588
127356,588
127944,588
128524,580
129112,588
129704,592
130288,584
130880,592
131468,588
132064,596
132652,588
133244,592
133828,584
134420,592
135060,640
135652,592
136192,540
136788,596
137384,596
138572,1188
139164,592
139760,596
140352,592
140948,596
141536,588
142132,596
142724,592
143276,552
143904,628
144488,584
145076,588
145664,588
146248,584
146836,588
147420,584
148012,592
148600,588
149184,584
149768,584
150356,588
150940,584
151528,588
152104,576
152692,588
153280,588
153864,584
154448,584
155032,584
155624,592
156208,584
156796,588
157380,584
157968,588
158568,600
159164,596
159752,588
160336,584
160920,584
161500,580
162076,576
162644,568
163220,576
163796,576
164376,580
164956,580
165524,568
166100,576
166676,576
167252,576
167828,576
168400,572
168972,572
169552,580
170128,576
170708,580
171280,572
171860,580
172440,580
173596,1156
174172,576
174752,580
175328,576
175908,580
176484,576
177064,580
177648,584
178228,580
178808,580
179392,584
179976,584
180572,596
181160,588
181740,580
182336,596
182924,588
183512,588
184096,584
184684,588
185272,588
185856,584
186440,584
187084,644
187628,544
188224,596
188804,580
189404,600
189992,588
190580,588
191160,580
191744,584
192324,580
192908,584
193488,580
194072,584
194652,580
195128,476
195816,688
196404,588
196980,576
197568,588
198148,580
198728,580
199308,580
199876,568
200448,572
201076,628
201596,520
202164,568
202736,572
203304,568
203876,572
204444,568
205592,1148
206164,572
206736,572
207312,576
207888,576
208468,580
209044,576
209624,580
210196,572
210776,580
211352,576
211924,572
212504,580
213076,572
213648,572
214224,576
214800,576
215376,576
215948,572
216520,572
217100,580
217676,576
218252,576
218824,572
219400,576
219980,580
220556,576
221128,572
221708,580
222280,572
222856,576
224000,1144
224580,580
225048,468
225732,684
226316,584
226892,576
227472,580
228052,580
228628,576
229212,584
229788,576
230372,584
230956,584
231540,584
232120,580
232704,584
233288,584
233872,584
234452,580
235608,1156
236184,576
236712,528
237340,628
237916,576
238496,580
239072,576
239644,572
240220,576
240796,576
241372,576
241952,580
242532,580
243112,580
243692,580
244276,584
244856,580
245436,580
246012,576
246596,584
247172,576
247748,576
248324,576
248904,580
249480,576
250108,628
250632,524
251212,580
251792,580
252368,576
252948,580
253532,584
254112,580
254696,584
255280,584
255856,576
256440,584
257020,580
257604,584
258184,580
258768,584
259352,584
259936,584
260516,580
261100,584
261684,584
262268,584
262848,580
263432,584
264020,588
264604,584
265188,584
265772,584
266360,588
266940,580
267524,584
268108,584
268696,588
269280,584
269868,588
270448,580
271624,1176
272208,584
272800,592
273392,592
273984,592
274576,592
275164,588
275752,588
276344,592
276932,588
277524,592
278116,592
278704,588
279296,592
279892,596
280484,592
281664,1180
282256,592
282800,544
283456,656
284652,1196
285252,600
285824,572
286440,616
287028,588
287632,604
288232,600
288840,608
289444,604
290036,592
290640,604
291224,584
291816,592
292404,588
