time,x
0,640
632,632
1268,636
1956,688
2536,580
3808,1272
4440,632
5132,692
5724,592
6360,636
7016,656
7676,660
8336,660
8996,660
9648,652
10300,652
10952,652
11600,648
12240,640
12936,696
13532,596
14168,636
14808,640
15448,640
16136,688
16720,584
17408,688
18000,592
18636,636
19328,692
19924,596
20568,644
21216,648
21916,700
22568,652
23168,600
23820,652
24476,656
25128,652
25776,648
26432,656
27128,696
27724,596
28412,688
29004,592
29640,636
30276,636
30916,640
31556,640
32192,636
32880,688
33472,592
34112,640
34752,640
35396,644
36036,640
36668,632
37304,636
37940,636
38568,628
39204,636
39884,680
40472,588
41152,680
41736,584
42376,640
43008,632
43644,636
44284,640
44920,636
45556,636
46196,640
46844,648
47484,640
48132,648
48776,644
49424,648
50060,636
50708,648
51348,640
51988,640
52632,644
53276,644
53916,640
54560,644
55212,652
55852,640
56492,640
57136,644
57768,632
58404,636
59044,640
59676,632
60356,680
60936,580
61564,628
62196,632
62824,628
63456,632
64132,676
64712,580
65344,632
65972,628
66600,628
67232,632
67864,632
68496,632
69172,676
69756,584
70388,632
71020,632
71656,636
72344,688
72928,584
73568,640
74204,636
74840,636
75472,632
76156,684
76732,576
77364,632
77996,632
78624,628
79252,628
79880,628
80516,636
81148,632
