time,x
0,416
140,140
696,556
1264,568
1828,564
2392,564
2952,560
3516,564
4080,564
4644,564
5212,568
5772,560
6336,564
6896,560
7460,564
8028,568
8596,568
9208,612
9720,512
10284,564
10848,564
11408,560
11976,568
12544,568
13112,568
13680,568
14264,584
14852,588
15440,588
16024,584
16612,588
17240,628
17772,532
18352,580
18932,580
19504,572
20036,532
20656,620
21228,572
21804,576
22380,576
22952,572
23528,576
24100,572
24668,568
25244,576
25816,572
26388,572
26968,580
27544,576
28124,580
28704,580
29280,576
29860,580
30444,584
31032,588
31616,584
32248,632
32780,532
33360,580
33940,580
34524,584
35104,580
35688,584
36272,584
36852,580
37436,584
38024,588
38612,588
39204,592
39796,592
40380,584
40972,592
41560,588
42144,584
42728,584
43312,584
43896,584
44484,588
44992,508
45640,648
46220,580
46800,580
47376,576
47960,584
48536,576
49116,580
49708,592
50292,584
50888,596
51484,596
52072,588
52668,596
53260,592
53848,588
54440,592
55024,584
55608,584
56248,640
56780,532
57368,588
57952,584
58536,584
59124,588
59708,584
60300,592
60888,588
