time,x,y
0,592,0
580,580,0
1168,588,0
1752,584,0
2332,580,0
2908,576,0
3484,576,0
4056,572,0
4632,576,0
5208,576,0
5780,572,0
6352,572,0
6936,584,0
7516,580,0
8100,584,0
8696,596,0
9288,592,0
9876,588,0
10472,596,0
11068,596,0
11660,592,1
12256,596,1
12852,596,1
13440,588,1
14032,592,1
14672,640,1
15208,536,1
15796,588,1
16384,588,1
16968,584,1
17548,580,1
18132,584,1
18724,592,1
19364,640,1
19896,532,1
20484,588,1
21072,588,1
21660,588,1
22256,596,1
22832,576,0
23416,584,0
24004,588,0
24584,580,0
25160,576,0
25732,572,1
26316,584,1
26892,576,1
27464,572,1
28040,576,1
28664,624,1
29184,520,1
29756,572,1
30332,576,1
30904,572,1
31480,576,1
32056,576,1
32680,624,1
33208,528,1
33784,576,1
34364,580,1
34940,576,1
35520,580,1
36100,580,1
36676,576,1
37256,580,0
37840,584,0
38428,588,0
39012,584,0
39588,576,0
40168,580,0
40748,580,0
41336,588,0
41916,580,0
42492,576,0
43076,584,0
43660,584,0
44236,576,0
44812,576,0
45400,588,0
45980,580,0
46556,576,0
47132,576,0
47712,580,0
48288,576,0
48868,580,0
49440,572,0
