time,x
0,512
508,508
1016,508
1520,504
2044,524
2544,500
3020,476
3536,516
4036,500
4508,472
5008,500
5504,496
6004,500
6528,524
7004,476
7508,504
8008,500
8516,508
9016,500
9544,528
10028,484
10532,504
11056,524
11536,480
12064,528
12544,480
13060,516
13592,532
14112,520
15196,1084
15736,540
16280,544
17380,1100
17952,572
18480,528
19588,1108
20144,556
20692,548
21252,560
21796,544
22364,568
22880,516
23420,540
23964,544
24508,544
25072,564
25660,588
26272,612
26900,628
27556,656
28176,620
28668,492
29624,956
30304,680
30740,436
31672,932
32320,648
33608,1288
34244,636
34892,648
35536,644
36176,640
36824,648
37468,644
38768,1300
39392,624
40028,636
40648,620
41280,632
41924,644
42552,628
43052,500
43808,756
44428,620
45660,1232
46296,636
46880,584
47488,608
48712,1224
49324,612
49948,624
50548,600
51136,588
51508,372
51758,250
52322,564
52902,580
53498,596
54094,596
54710,616
55870,1160
56454,584
57038,584
57622,584
58206,584
58790,584
59370,580
59962,592
61162,1200
61762,600
62358,596
62958,600
63562,604
64158,596
65362,1204
65966,604
66562,596
67170,608
67794,624
68402,608
68986,584
69598,612
70202,604
70810,608
71422,612
72646,1224
73254,608
73854,600
74462,608
75066,604
75666,600
76858,1192
77450,592
78038,588
78626,588
79214,588
79802,588
80390,588
80982,592
82170,1188
82766,596
83358,592
83974,616
84562,588
85154,592
85718,564
86306,588
86890,584
87474,584
88654,1180
89246,592
89854,608
90462,608
91074,612
91686,612
92922,1236
93530,608
94134,604
94730,596
95330,600
95934,604
96542,608
97150,608
97778,628
98362,584
98966,604
99566,600
100166,600
100766,600
101374,608
101974,600
102578,604
103174,596
103774,600
104374,600
104970,596
105570,600
106166,596
107366,1200
107982,616
108546,564
109130,584
109718,588
110314,596
110918,604
111538,620
112162,624
112798,636
113430,632
114066,636
114678,612
115298,620
115918,620
116534,616
117170,636
117834,664
118530,696
119242,712
119970,728
120678,708
121390,712
122102,712
122810,708
123514,704
124214,700
124906,692
125598,692
126282,684
126974,692
127666,692
128362,696
129066,704
129802,736
130578,776
131326,748
132082,756
132846,764
133606,760
134370,764
135138,768
135894,756
136618,724
137322,704
138010,688
138686,676
139358,672
140018,660
140718,700
141386,668
142054,668
142706,652
143362,656
144002,640
144642,640
145266,624
145890,624
146518,628
147150,632
147782,632
148422,640
149058,636
149694,636
150322,628
150954,632
151586,632
152222,636
152850,628
153490,640
154126,636
154766,640
155410,644
156062,652
156714,652
157386,672
158042,656
158690,648
159330,640
159962,632
160590,628
161206,616
161826,620
162438,612
163070,632
163674,604
164258,584
164858,600
165462,604
166070,608
166682,612
167306,624
167938,632
168574,636
169222,648
169862,640
170506,644
171138,632
171770,632
172382,612
173010,628
173626,616
174242,616
174854,612
175458,604
176062,604
176658,596
177254,596
177846,592
178450,604
179046,596
179642,596
180238,596
180834,596
181430,596
182018,588
182614,596
183198,584
183790,592
184402,612
184970,568
185566,596
186158,592
186754,596
187350,596
187950,600
188550,600
189154,604
189790,636
190418,628
191046,628
191674,628
192298,624
192926,628
193538,612
194150,612
194754,604
195362,608
195962,600
196558,596
197158,600
197754,596
198354,600
198954,600
199554,600
200154,600
200750,596
201346,596
201942,596
202530,588
203122,592
203710,588
204314,604
204874,560
205458,584
206046,588
206630,584
207242,612
207854,612
208486,632
209130,644
209750,620
210342,592
210974,632
211562,588
212178,616
212790,612
213406,616
214026,620
214650,624
215278,628
215906,628
216530,624
217150,620
217774,624
218386,612
218998,612
219606,608
220214,608
220826,612
221438,612
222046,608
222642,596
223254,612
223854,600
224478,624
225070,592
225634,564
226242,608
226822,580
