time,x,y
0,832,0
868,868,0
1768,900,0
2680,912,0
3576,896,0
4460,884,0
5348,888,0
6232,884,0
7140,908,0
7972,832,0
8864,892,1
9752,888,1
10628,876,1
11508,880,1
12436,928,1
13228,792,1
14108,880,1
15000,892,1
15896,896,1
16768,872,1
17656,888,0
18548,892,0
19432,884,0
20284,852,0
21164,880,0
22028,864,0
22956,928,0
23740,784,0
24612,872,0
25556,944,0
26444,888,0
27244,800,0
28124,880,0
29012,888,0
29880,868,0
30740,860,0
31628,888,1
32512,884,1
33344,832,1
34212,868,1
35132,920,1
35928,796,1
36772,844,1
37640,868,1
38504,864,1
39356,852,1
40196,840,1
41060,864,1
41976,916,1
42772,796,1
43616,844,1
44472,856,1
45344,872,1
46180,836,0
47032,852,0
47892,860,0
48740,848,0
49580,840,0
50432,852,0
51292,860,0
52156,864,0
53056,900,0
53884,828,0
54804,920,0
55612,808,0
56460,848,0
57316,856,0
58224,908,0
59068,844,0
59848,780,0
60736,888,0
61528,792,0
62360,832,0
63224,864,1
64084,860,1
64948,864,1
65792,844,1
66708,916,1
67516,808,1
68336,820,1
69184,848,1
70024,840,1
70860,836,1
71688,828,1
72528,840,0
73372,844,0
74188,816,0
75016,828,0
75836,820,0
76660,824,0
77472,812,0
78080,608,0
78360,280,0
78472,112,0
78904,432,0
79312,408,0
79788,476,0
79988,200,0
80588,600,0
80664,76,0
81596,932,0
81772,176,0
81924,152,0
82332,408,0
82624,292,0
82752,128,0
83152,400,0
83932,780,0
84716,784,0
85516,800,0
86280,764,0
87112,832,0
87952,840,0
88796,844,0
