time,x,y
0,596,0
604,604,0
1204,600,0
1800,596,0
2404,604,0
3008,604,0
3604,596,0
4204,600,0
4808,604,0
5408,600,0
6012,604,0
6616,604,1
7212,596,1
7816,604,1
8424,608,1
9076,652,1
9624,548,1
10232,608,1
10828,596,1
11432,604,1
12088,656,1
12640,552,1
13236,596,1
13844,608,1
14448,604,1
15100,652,1
15656,556,1
16264,608,1
16868,604,1
17480,612,0
18088,608,0
18688,600,0
19304,616,0
19912,608,0
21128,1216,0
21736,608,1
22340,604,1
22952,612,1
23608,656,1
24156,548,1
24764,608,1
25372,608,1
25976,604,0
26632,656,0
27188,556,0
27844,656,0
28392,548,0
