time,x
0,536
544,544
1088,544
1636,548
2124,488
2708,584
3200,492
4284,1084
4812,528
5352,540
5716,364
5896,180
6432,536
6972,540
7572,600
8064,492
8604,540
9204,600
9704,500
10252,548
10796,544
11344,548
11896,552
12444,548
12988,544
13540,552
14084,544
14624,540
15220,596
15712,492
16308,596
16840,532
17376,536
17916,540
18460,544
18992,532
19476,484
20016,540
20552,536
21096,544
22172,1076
22716,544
23260,544
23808,548
24348,540
24892,544
25440,548
25988,548
26532,544
27080,548
27680,600
28228,548
28724,496
29324,600
29616,292
29828,212
30424,596
30972,548
31472,500
31720,248
32076,356
32576,500
33176,600
33672,496
34216,544
34816,600
35316,500
35916,600
36456,540
37008,552
37560,552
38644,1084
39192,548
39692,500
40308,616
40840,532
41328,488
41924,596
42472,548
43016,544
43556,540
44056,500
44656,600
45208,552
45704,496
46308,604
46860,552
47364,504
47916,552
48516,600
49064,548
49616,552
50172,556
50720,548
51212,492
51816,604
52364,548
52856,492
53456,600
54004,548
54552,548
55108,556
55604,496
56200,596
56700,500
57304,604
57848,544
58344,496
58896,552
59496,600
59836,340
60032,196
60312,280
60524,212
61136,612
61628,492
62228,600
62728,500
63272,544
63668,396
63912,244
64308,396
64508,200
64904,396
65448,544
65668,220
65988,320
66468,480
66712,244
66912,200
67356,444
67404,48
67648,244
68052,404
68664,612
69204,540
69552,348
69740,188
70280,540
70820,540
71364,544
71904,540
72452,548
73000,548
73556,556
74112,556
74668,556
75228,560
75848,620
76360,512
76928,568
77500,572
78072,572
78640,568
79212,572
79840,628
80416,576
80940,524
81564,624
82084,520
82660,576
83232,572
83856,624
84428,572
84944,516
85516,572
86088,572
86656,568
87228,572
87848,620
88360,512
88924,564
89544,620
90060,516
90628,568
91196,568
91760,564
92332,572
92904,572
93468,564
94044,576
94616,572
95188,572
95760,572
96336,576
96908,572
97532,624
98052,520
98628,576
99204,576
99832,628
100356,524
100936,580
101516,580
102092,576
102668,576
103252,584
103828,576
104404,576
105032,628
105556,524
106136,580
106716,580
107296,580
107876,580
108512,636
109044,532
109628,584
110264,636
110848,584
111432,584
112016,584
112596,580
113176,580
113704,528
114336,632
114864,528
115500,636
116028,528
116612,584
117188,576
117768,580
118356,588
118940,584
119520,580
120108,588
120692,584
121280,588
121860,580
122444,584
123028,584
123612,584
